,0,1,2,3,4,5,6
0,Profit & Loss account of Star Cement (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1768.74,1691.46,1481.07,1338.35,1479.85,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,19.93,59.06,68.34,
5,Revenue From Operations [Net],1768.74,1691.46,1461.14,1279.28,1411.52,
6,Total Operating Revenues,1773.27,1695.38,1463.82,1284.11,1415.99,
7,Other Income,28.07,39.51,3.85,2.41,0.94,
8,Total Revenue,1801.34,1734.89,1467.66,1286.52,1416.93,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,625.42,583.67,478.33,418.50,432.14,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-6.54,11.20,3.16,-0.98,-8.49,
13,Employee Benefit Expenses,82.10,72.72,63.75,70.06,62.24,
14,Finance Costs,19.56,20.88,43.43,56.15,49.13,
15,Depreciation And Amortisation Expenses,43.32,46.49,57.45,40.35,60.64,
16,Other Expenses,676.39,618.59,490.32,440.85,606.93,
17,Total Expenses,1550.34,1454.52,1239.82,1200.43,1360.52,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",251.00,280.37,227.84,86.09,56.41,
19,Exceptional Items,0.00,0.00,0.00,0.00,-0.55,
20,Profit/Loss Before Tax,251.00,280.37,227.84,86.09,55.86,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,43.10,51.88,48.78,17.07,11.96,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,11.96,
24,Deferred Tax,-10.44,-27.40,-31.71,-11.00,-0.86,
25,Tax For Earlier Years,-0.37,0.00,0.00,0.00,0.42,
26,Total Tax Expenses,32.29,24.48,17.06,6.07,-0.44,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,218.71,255.89,210.78,80.02,56.30,
28,Profit/Loss From Continuing Operations,218.71,255.89,210.78,80.02,56.30,
29,Profit/Loss For The Period,218.71,255.89,210.78,80.02,56.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),5.25,6.10,5.03,1.91,1.34,
33,Diluted EPS (Rs.),5.25,6.10,5.03,1.91,1.34,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.66,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,6.60,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,41.24,0.00,0.00,0.00,0.00,
42,Tax On Dividend,8.48,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),100.00,0.00,100.00,0.00,0.00,
