,0,1,2,3,4,5,6
0,Profit & Loss account of Grindwell Norton (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1622.55,1539.94,1551.99,1420.66,1328.60,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,22.81,100.44,
5,Revenue From Operations [Net],1622.55,1539.94,1551.99,1397.85,1228.16,
6,Total Operating Revenues,1632.90,1552.35,1566.85,1405.38,1236.43,
7,Other Income,50.97,46.17,37.67,29.01,32.94,
8,Total Revenue,1683.87,1598.52,1604.52,1434.39,1269.37,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,535.62,607.12,647.48,531.03,473.24,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",31.55,0.29,-29.07,6.27,2.18,
13,Employee Benefit Expenses,205.42,201.81,189.54,174.26,168.17,
14,Finance Costs,3.24,4.28,1.48,1.05,1.10,
15,Depreciation And Amortisation Expenses,51.89,54.66,42.22,42.18,39.83,
16,Other Expenses,371.21,368.63,390.66,351.09,312.42,
17,Total Expenses,1364.23,1359.15,1351.43,1212.29,1096.63,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",319.64,239.37,253.10,222.11,172.74,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,319.64,239.37,253.10,222.11,172.74,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,77.56,65.84,88.45,78.66,57.27,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-9.42,0.81,-3.71,-0.53,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,77.56,56.42,89.26,74.95,56.74,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,242.08,182.95,163.84,147.16,116.01,
28,Profit/Loss From Continuing Operations,242.08,182.95,163.84,147.16,116.01,
29,Profit/Loss For The Period,242.08,182.95,163.84,147.16,116.01,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),21.86,16.52,14.80,13.29,10.48,
33,Diluted EPS (Rs.),21.86,16.52,14.80,13.29,10.48,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,66.43,55.36,44.29,0.00,
42,Tax On Dividend,0.00,13.66,11.38,9.02,0.00,
43,Equity Dividend Rate (%),190.00,150.00,120.00,100.00,80.00,
