,0,1,2,3,4,5,6
0,Profit & Loss account of Housing Development Finance Corporation (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],48149.74,58738.92,43348.04,40689.22,33112.79,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],48149.74,58738.92,43348.04,40689.22,33112.79,
6,Total Operating Revenues,48149.74,58738.92,43348.04,40689.22,33112.79,
7,Other Income,26.12,24.42,29.97,18.27,46.81,
8,Total Revenue,48175.86,58763.34,43378.01,40707.49,33159.60,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,914.11,592.92,716.53,1372.09,388.80,
14,Finance Costs,28614.76,31001.36,27837.67,23497.98,20896.20,
15,Depreciation And Amortisation Expenses,158.78,147.74,66.53,49.24,55.96,
16,Other Expenses,725.12,757.30,703.51,483.54,392.00,
17,Total Expenses,33360.77,38412.42,30259.24,27517.85,22432.96,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",14815.09,20350.92,13118.77,13189.64,10726.64,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,14815.09,20350.92,13118.77,13189.64,10726.64,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,2787.79,2571.68,3307.11,3212.65,2789.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,9.59,179.20,-982.35,495.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,2787.79,2581.27,3486.31,2230.30,3284.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,12027.30,17769.65,9632.46,10959.34,7442.64,
28,Profit/Loss From Continuing Operations,12027.30,17769.65,9632.46,10959.34,7442.64,
29,Profit/Loss For The Period,12027.30,17769.65,9632.46,10959.34,7442.64,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),67.77,102.91,56.53,67.31,46.08,
33,Diluted EPS (Rs.),67.20,102.12,56.53,66.48,45.70,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,3600.63,3615.04,3351.80,479.86,
42,Tax On Dividend,0.00,0.00,349.48,102.69,-9.94,
43,Equity Dividend Rate (%),1150.00,1050.00,1050.00,1000.00,900.00,
