,0,1,2,3,4,5,6
0,Profit & Loss account of Bharat Forge (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4249.81,6094.83,5063.09,3817.69,4229.88,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,56.98,201.47,191.67,
5,Revenue From Operations [Net],4249.81,6094.83,5006.11,3616.22,4038.21,
6,Total Operating Revenues,4563.88,6519.99,5315.96,3864.66,4333.81,
7,Other Income,160.89,166.02,118.69,99.49,112.35,
8,Total Revenue,4724.77,6686.01,5434.66,3964.15,4446.16,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1767.55,2556.88,1915.18,1372.79,1491.16,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-18.64,-121.21,-28.16,-52.25,-1.81,
13,Employee Benefit Expenses,482.36,486.29,435.90,375.95,372.52,
14,Finance Costs,145.03,102.41,84.84,72.77,90.51,
15,Depreciation And Amortisation Expenses,344.87,346.63,306.75,294.85,308.45,
16,Other Expenses,1317.10,1691.93,1456.28,1095.58,1155.12,
17,Total Expenses,4038.27,5062.93,4170.78,3159.69,3415.96,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",686.51,1623.08,1263.88,804.47,1030.20,
19,Exceptional Items,-93.91,0.00,-133.21,38.02,-4.22,
20,Profit/Loss Before Tax,592.59,1623.08,1130.67,842.49,1025.98,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,177.93,535.07,416.14,260.00,313.09,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-58.85,16.73,7.23,-2.59,15.28,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,119.08,551.80,423.38,257.42,328.36,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,473.52,1071.28,707.30,585.08,697.62,
28,Profit/Loss From Continuing Operations,473.52,1071.28,707.30,585.08,697.62,
29,Profit/Loss For The Period,473.52,1071.28,707.30,585.08,697.62,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.17,23.00,15.19,12.56,29.97,
33,Diluted EPS (Rs.),10.17,23.00,15.19,12.56,29.97,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,45.91,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,1482.74,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,30.91,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,191.25,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,279.35,232.79,209.52,69.84,267.71,
42,Tax On Dividend,54.18,47.85,42.65,14.22,54.50,
43,Equity Dividend Rate (%),175.00,250.00,225.00,375.00,375.00,
