,0,1,2,3,4,5,6
0,Profit & Loss account of Prestige Estates Projects (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3204.30,2289.10,2705.00,1807.00,2319.13,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],3204.30,2289.10,2705.00,1807.00,2319.13,
6,Total Operating Revenues,3355.80,2441.10,2992.50,2176.40,2655.98,
7,Other Income,210.90,138.20,111.30,124.50,114.52,
8,Total Revenue,3566.70,2579.30,3103.80,2300.90,2770.50,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,1753.50,1286.50,2025.80,1448.60,1837.41,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,209.40,187.30,155.70,161.50,122.01,
14,Finance Costs,572.60,418.80,375.20,191.30,210.00,
15,Depreciation And Amortisation Expenses,315.80,63.50,55.80,69.80,50.40,
16,Other Expenses,393.60,325.20,235.70,121.50,147.37,
17,Total Expenses,3244.90,2281.30,2848.20,1992.70,2367.19,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",321.80,298.00,255.60,308.20,403.31,
19,Exceptional Items,0.00,0.00,0.00,263.40,0.00,
20,Profit/Loss Before Tax,321.80,298.00,255.60,571.60,403.31,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-9.80,10.50,19.40,55.10,46.61,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,69.20,-1.70,4.20,-73.80,3.45,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,-8.56,
26,Total Tax Expenses,59.40,8.80,23.60,-18.70,41.50,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,262.40,289.20,232.00,590.30,361.81,
28,Profit/Loss From Continuing Operations,262.40,289.20,232.00,590.30,361.81,
29,Profit/Loss For The Period,262.40,289.20,232.00,590.30,361.81,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),6.92,7.71,6.19,15.74,9.65,
33,Diluted EPS (Rs.),6.92,7.71,6.19,15.74,9.65,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,116.40,45.00,45.00,0.00,45.00,
42,Tax On Dividend,21.20,9.30,9.10,0.00,9.37,
43,Equity Dividend Rate (%),15.00,15.00,12.00,12.00,12.00,
