,0,1,2,3,4,5,6
0,Profit & Loss account of Bharat Rasayan (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1204.39,983.10,803.83,667.50,485.16,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,15.10,55.31,33.05,
5,Revenue From Operations [Net],1204.39,983.10,788.73,612.19,452.11,
6,Total Operating Revenues,1215.05,992.18,795.30,620.69,455.51,
7,Other Income,16.82,2.51,2.62,2.22,0.60,
8,Total Revenue,1231.87,994.69,797.92,622.91,456.11,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,790.00,724.90,493.61,394.60,293.88,
11,Operating And Direct Expenses,55.20,40.92,45.32,39.12,33.11,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",40.36,-71.42,0.76,-15.72,-1.71,
13,Employee Benefit Expenses,69.09,57.36,49.52,40.81,32.92,
14,Finance Costs,15.62,15.82,10.64,12.01,12.47,
15,Depreciation And Amortisation Expenses,21.94,16.89,16.42,16.43,17.03,
16,Other Expenses,22.47,23.15,19.93,20.63,16.78,
17,Total Expenses,1023.46,837.78,664.17,538.67,404.54,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",208.41,156.90,133.75,84.24,51.56,
19,Exceptional Items,-3.21,-1.77,1.88,-0.31,-0.01,
20,Profit/Loss Before Tax,205.20,155.13,135.62,83.92,51.56,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,49.47,43.18,36.71,29.67,17.32,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-2.51,0.90,3.71,-0.41,0.36,
25,Tax For Earlier Years,0.59,-0.47,-3.11,0.13,0.00,
26,Total Tax Expenses,47.55,43.61,37.31,29.39,17.68,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,157.64,111.52,98.31,54.53,33.88,
28,Profit/Loss From Continuing Operations,157.64,111.52,98.31,54.53,33.88,
29,Profit/Loss For The Period,157.64,111.52,98.31,54.53,33.88,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),371.03,262.49,231.41,128.35,79.73,
33,Diluted EPS (Rs.),371.03,262.49,231.41,128.35,79.73,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.64,0.64,0.64,0.51,0.51,
42,Tax On Dividend,0.13,0.13,0.13,0.10,0.10,
43,Equity Dividend Rate (%),15.00,15.00,15.00,15.00,12.00,
