,0,1,2,3,4,5,6
0,Profit & Loss account of General Insurance Corporation of India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],758.31,4189.88,3894.61,3979.16,2994.36,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],758.31,4189.88,3894.61,3979.16,2994.36,
6,Total Operating Revenues,758.31,4189.88,3894.61,3979.16,2994.36,
7,Other Income,121.49,91.43,10.85,17.21,239.72,
8,Total Revenue,879.79,4281.31,3905.46,3996.37,3234.08,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,0.00,0.00,0.00,0.00,0.00,
14,Finance Costs,0.00,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,0.00,0.00,0.00,18.52,18.56,
16,Other Expenses,77.98,73.68,63.10,94.43,186.88,
17,Total Expenses,1325.76,847.48,237.20,372.51,247.45,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-445.97,3433.82,3668.26,3623.86,2986.63,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,-445.97,3433.82,3668.26,3623.86,2986.63,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,11.00,1202.59,685.20,662.00,538.00,
23,Less: MAT Credit Entitlement,0.00,0.00,249.48,144.25,193.76,
24,Deferred Tax,-18.23,11.85,-0.98,-11.00,-2.40,
25,Tax For Earlier Years,-79.65,-4.92,-0.08,-10.56,-10.13,
26,Total Tax Expenses,-86.88,1209.52,434.67,496.19,331.71,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-359.09,2224.31,3233.58,3127.67,2654.92,
28,Profit/Loss From Continuing Operations,-359.09,2224.31,3233.58,3127.67,2654.92,
29,Profit/Loss For The Period,-359.09,2224.31,3233.58,3127.67,2654.92,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-2.05,12.68,18.64,7.27,30.87,
33,Diluted EPS (Rs.),-2.05,12.68,18.64,7.27,30.87,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,1184.22,1184.22,1002.00,0.00,540.00,
42,Tax On Dividend,243.43,243.43,203.99,0.00,109.93,
43,Equity Dividend Rate (%),0.00,135.00,270.00,233.00,126.00,
