,0,1,2,3,4,5,6
0,Profit & Loss account of TeamLease Services (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4783.38,4132.47,3440.74,2931.40,2814.17,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,345.99,
5,Revenue From Operations [Net],4783.38,4132.47,3440.74,2931.40,2468.19,
6,Total Operating Revenues,4783.38,4132.47,3440.74,2990.25,2504.92,
7,Other Income,43.65,29.46,24.38,23.37,14.77,
8,Total Revenue,4827.03,4161.93,3465.12,3013.63,2519.69,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,4580.19,3937.36,3319.43,2901.15,2439.05,
14,Finance Costs,8.69,2.07,1.10,0.89,0.39,
15,Depreciation And Amortisation Expenses,14.73,3.04,3.72,3.99,3.01,
16,Other Expenses,128.40,122.10,70.24,58.74,39.93,
17,Total Expenses,4732.01,4064.56,3394.49,2964.76,2482.38,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",95.02,97.37,70.63,48.87,37.31,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,95.02,97.37,70.63,48.87,37.31,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,21.86,15.53,12.19,11.84,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,52.79,-22.79,-17.46,-12.80,1.18,
25,Tax For Earlier Years,0.65,1.28,0.00,-0.06,0.00,
26,Total Tax Expenses,53.43,0.35,-1.93,-0.68,13.02,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,41.58,97.02,72.56,49.54,24.29,
28,Profit/Loss From Continuing Operations,41.58,97.02,72.56,49.54,24.29,
29,Profit/Loss For The Period,41.58,97.02,72.56,49.54,24.29,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),24.32,56.75,42.44,28.98,15.59,
33,Diluted EPS (Rs.),24.32,56.75,42.44,28.98,15.59,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
