,0,1,2,3,4,5,6
0,Profit & Loss account of Ipca Laboratories (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5139.16,4307.29,3579.65,3168.04,3094.70,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,25.81,56.01,
5,Revenue From Operations [Net],5139.16,4307.29,3579.65,3142.23,3038.69,
6,Total Operating Revenues,5139.16,4367.43,3633.15,3193.40,3102.21,
7,Other Income,62.24,64.69,54.59,39.54,20.65,
8,Total Revenue,5201.40,4432.12,3687.74,3232.94,3122.86,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1555.53,1431.10,1098.02,923.20,947.31,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-170.73,-155.05,-106.14,20.98,-1.73,
13,Employee Benefit Expenses,948.84,870.79,752.24,712.78,674.93,
14,Finance Costs,8.14,15.79,18.49,24.02,23.34,
15,Depreciation And Amortisation Expenses,187.72,178.69,171.88,174.36,171.00,
16,Other Expenses,1094.26,1101.18,1027.99,926.50,887.97,
17,Total Expenses,3821.44,3647.15,3130.35,2950.14,2864.66,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1379.96,784.97,557.39,282.80,258.20,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1379.96,784.97,557.39,282.80,258.20,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,239.19,137.98,119.90,60.01,56.95,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-5.47,-12.40,-9.98,13.00,
25,Tax For Earlier Years,0.00,0.00,-5.02,-0.34,-0.04,
26,Total Tax Expenses,239.19,132.51,102.48,49.69,69.91,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1140.77,652.46,454.91,233.11,188.29,
28,Profit/Loss From Continuing Operations,1140.77,652.46,454.91,233.11,188.29,
29,Profit/Loss For The Period,1140.77,652.46,454.91,233.11,188.29,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),90.08,51.64,36.01,18.47,14.92,
33,Diluted EPS (Rs.),90.08,51.60,36.01,18.47,14.92,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,101.08,12.64,12.62,0.00,
42,Tax On Dividend,0.00,20.77,2.60,2.56,0.00,
43,Equity Dividend Rate (%),400.00,250.00,150.00,50.00,50.00,
