,0,1,2,3,4,5,6
0,Profit & Loss account of Orient Cement (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2324.09,2419.26,2517.22,2305.10,2166.21,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,88.50,296.14,
5,Revenue From Operations [Net],2324.09,2419.26,2517.22,2216.60,1870.07,
6,Total Operating Revenues,2324.09,2421.80,2522.17,2222.34,1874.75,
7,Other Income,18.35,17.72,13.97,20.23,12.28,
8,Total Revenue,2342.44,2439.52,2536.14,2242.57,1887.03,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,304.23,238.87,305.18,272.52,264.61,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",20.52,-35.62,-3.74,-11.00,8.70,
13,Employee Benefit Expenses,152.54,154.86,154.77,138.50,118.39,
14,Finance Costs,93.57,122.32,118.50,129.21,135.34,
15,Depreciation And Amortisation Expenses,141.85,140.87,132.72,126.17,121.54,
16,Other Expenses,1296.12,1680.82,1753.92,1517.14,1304.95,
17,Total Expenses,2008.83,2302.12,2461.35,2172.54,1953.51,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",333.60,137.40,74.79,70.03,-66.48,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,333.60,137.40,74.79,70.03,-66.48,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,119.42,23.93,16.21,15.07,0.00,
23,Less: MAT Credit Entitlement,0.00,23.93,16.21,15.07,0.00,
24,Deferred Tax,0.00,50.81,27.24,25.81,-34.38,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,119.42,50.81,27.24,25.81,-34.38,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,214.19,86.59,47.55,44.22,-32.10,
28,Profit/Loss From Continuing Operations,214.19,86.59,47.55,44.22,-32.10,
29,Profit/Loss For The Period,214.19,86.59,47.55,44.22,-32.10,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.45,4.23,2.32,2.16,-1.57,
33,Diluted EPS (Rs.),10.45,4.23,2.32,2.16,-1.57,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,15.37,15.37,10.24,20.49,
42,Tax On Dividend,0.00,3.16,3.16,2.09,4.17,
43,Equity Dividend Rate (%),200.00,75.00,75.00,75.00,50.00,
