,0,1,2,3,4,5,6
0,Profit & Loss account of Lupin (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],11055.93,10805.83,11031.56,9853.90,12398.08,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,7.60,126.95,
5,Revenue From Operations [Net],11055.93,10805.83,11031.56,9846.30,12271.13,
6,Total Operating Revenues,11055.93,11025.66,11356.32,10080.58,12626.20,
7,Other Income,129.09,475.19,291.34,131.12,88.47,
8,Total Revenue,11185.02,11500.85,11647.66,10211.70,12714.67,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2741.22,2753.22,2693.08,2259.53,2206.82,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-81.86,-28.72,-147.23,84.67,-185.26,
13,Employee Benefit Expenses,1695.86,1703.22,1515.42,1441.64,1403.03,
14,Finance Costs,40.62,52.59,35.47,33.24,29.42,
15,Depreciation And Amortisation Expenses,502.83,518.75,426.30,389.81,366.11,
16,Other Expenses,3133.70,3207.56,3095.22,3078.73,3395.28,
17,Total Expenses,9555.32,9689.39,8965.31,8417.77,8535.61,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1629.70,1811.46,2682.35,1793.93,4179.06,
19,Exceptional Items,0.00,-759.21,-339.98,0.00,0.00,
20,Profit/Loss Before Tax,1629.70,1052.25,2342.37,1793.93,4179.06,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,371.08,362.05,795.00,386.57,949.34,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-37.35,8.54,62.70,88.39,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,371.08,324.70,803.54,449.27,1037.73,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1258.62,727.55,1538.83,1344.66,3141.33,
28,Profit/Loss From Continuing Operations,1258.62,727.55,1538.83,1344.66,3141.33,
29,Profit/Loss For The Period,1258.62,727.55,1538.83,1344.66,3141.33,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),27.77,16.07,34.03,29.76,69.63,
33,Diluted EPS (Rs.),27.65,15.99,33.89,29.66,69.35,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,226.30,226.08,338.81,338.24,
42,Tax On Dividend,0.00,46.52,46.47,68.97,68.86,
43,Equity Dividend Rate (%),325.00,300.00,250.00,250.00,375.00,
