,0,1,2,3,4,5,6
0,Profit & Loss account of Finolex Industries (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2957.67,3068.46,2800.09,2955.72,2791.54,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,93.62,385.27,361.21,
5,Revenue From Operations [Net],2957.67,3068.46,2706.47,2570.45,2430.33,
6,Total Operating Revenues,2985.98,3091.32,2737.79,2602.36,2452.83,
7,Other Income,30.84,41.57,25.32,24.32,39.12,
8,Total Revenue,3016.82,3132.89,2763.11,2626.69,2491.95,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2037.71,1981.15,1816.66,1668.47,1613.85,
11,Operating And Direct Expenses,104.20,106.00,95.95,79.31,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-108.88,-71.33,-52.26,-58.91,33.38,
13,Employee Benefit Expenses,145.55,134.43,116.15,104.89,93.40,
14,Finance Costs,11.91,12.27,9.82,15.38,44.64,
15,Depreciation And Amortisation Expenses,73.81,70.08,60.60,55.05,50.57,
16,Other Expenses,345.49,325.69,277.36,245.53,337.09,
17,Total Expenses,2623.63,2569.37,2324.28,2109.72,2172.94,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",393.19,563.52,438.83,516.96,319.01,
19,Exceptional Items,0.00,-27.90,0.00,0.00,24.48,
20,Profit/Loss Before Tax,393.19,535.62,438.83,516.96,343.49,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,103.56,174.19,140.86,159.34,102.67,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-34.57,11.62,10.32,5.45,7.23,
25,Tax For Earlier Years,0.00,0.00,-10.89,0.00,0.00,
26,Total Tax Expenses,68.99,185.82,140.29,164.78,109.90,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,324.20,349.80,298.54,352.18,233.59,
28,Profit/Loss From Continuing Operations,324.20,349.80,298.54,352.18,233.59,
29,Profit/Loss For The Period,324.20,349.80,298.54,352.18,233.59,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),26.13,28.19,24.06,28.38,18.82,
33,Diluted EPS (Rs.),26.13,28.19,24.06,28.38,18.82,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,1340.30,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,250.19,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,248.20,124.10,142.71,124.10,124.10,
42,Tax On Dividend,51.02,25.51,29.05,25.38,25.26,
43,Equity Dividend Rate (%),100.00,100.00,100.00,115.00,100.00,
