,0,1,2,3,4,5,6
0,Profit & Loss account of Vedanta (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],37120.00,35417.00,38098.00,45496.00,38190.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,450.00,1877.00,
5,Revenue From Operations [Net],37120.00,35417.00,38098.00,45046.00,36313.00,
6,Total Operating Revenues,37120.00,35858.00,38644.00,45524.00,36663.00,
7,Other Income,11268.00,2870.00,6152.00,3866.00,9705.00,
8,Total Revenue,48388.00,38728.00,44796.00,49390.00,46368.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,13990.00,20221.00,15508.00,25209.00,18788.00,
11,Operating And Direct Expenses,0.00,0.00,9179.00,7647.00,5582.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",70.00,1430.00,307.00,-11.00,-417.00,
13,Employee Benefit Expenses,903.00,765.00,862.00,802.00,784.00,
14,Finance Costs,3193.00,3328.00,3757.00,3900.00,3896.00,
15,Depreciation And Amortisation Expenses,2519.00,3264.00,3243.00,2842.00,2986.00,
16,Other Expenses,13613.00,7388.00,6812.00,4758.00,4695.00,
17,Total Expenses,34492.00,36623.00,40173.00,45573.00,36894.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",13896.00,2105.00,4623.00,3817.00,9474.00,
19,Exceptional Items,-232.00,-12568.00,324.00,5407.00,1324.00,
20,Profit/Loss Before Tax,13664.00,-10463.00,4947.00,9224.00,10798.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,3161.00,4.00,5.00,0.00,2.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-592.00,-245.00,1968.00,-273.00,
25,Tax For Earlier Years,0.00,-3143.00,112.00,0.00,0.00,
26,Total Tax Expenses,3161.00,-3731.00,-128.00,1968.00,-271.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,10503.00,-6732.00,5075.00,7256.00,11069.00,
28,Profit/Loss From Continuing Operations,10503.00,-6732.00,5075.00,7256.00,11069.00,
29,Profit/Loss For The Period,10503.00,-6732.00,5075.00,7256.00,11069.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),28.23,-18.10,13.65,19.47,29.04,
33,Diluted EPS (Rs.),28.23,-18.10,13.08,19.47,29.04,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,1696.00,7005.00,7881.00,7370.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),950.00,390.00,1885.00,2120.00,1945.00,
