,0,1,2,3,4,5,6
0,Profit & Loss account of Cochin Shipyard (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3408.10,2962.15,2350.95,2056.72,1985.16,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],3408.10,2962.15,2350.95,2056.72,1985.16,
6,Total Operating Revenues,3422.49,2962.16,2355.12,2058.87,1990.01,
7,Other Income,247.50,228.11,189.16,158.63,106.87,
8,Total Revenue,3669.99,3190.27,2544.28,2217.50,2096.88,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1796.00,1501.68,1165.66,1008.73,1054.32,
11,Operating And Direct Expenses,365.57,379.99,235.29,319.37,191.67,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,25.10,-13.96,-16.44,
13,Employee Benefit Expenses,305.67,277.56,271.40,217.27,209.08,
14,Finance Costs,44.59,14.30,11.41,10.54,11.94,
15,Depreciation And Amortisation Expenses,48.73,34.16,37.51,38.51,37.19,
16,Other Expenses,160.08,158.97,134.79,134.52,159.48,
17,Total Expenses,2806.57,2438.90,1939.42,1724.10,1647.23,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",863.43,751.38,604.86,493.40,449.65,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,863.43,751.38,604.86,493.40,449.65,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,206.35,290.25,224.12,163.48,166.44,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,19.39,-20.05,-16.01,8.37,-8.54,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,225.74,270.20,208.11,171.85,157.90,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,637.69,481.18,396.75,321.55,291.75,
28,Profit/Loss From Continuing Operations,637.69,481.18,396.75,321.55,291.75,
29,Profit/Loss For The Period,637.69,481.18,396.75,321.55,291.75,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),48.48,35.72,31.03,28.39,25.75,
33,Diluted EPS (Rs.),48.48,35.75,31.03,28.39,25.75,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,192.44,171.00,122.30,104.30,16.99,
42,Tax On Dividend,39.56,25.33,0.00,0.00,3.46,
43,Equity Dividend Rate (%),166.00,130.00,120.00,0.00,15.00,
