,0,1,2,3,4,5,6
0,Profit & Loss account of Natco Pharma (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1732.80,1938.50,2074.10,1970.60,1035.70,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,17.20,44.80,37.80,
5,Revenue From Operations [Net],1732.80,1938.50,2056.90,1925.80,997.90,
6,Total Operating Revenues,1790.20,1986.30,2091.30,1958.00,1021.40,
7,Other Income,123.80,129.80,39.40,13.20,12.90,
8,Total Revenue,1914.00,2116.10,2130.70,1971.20,1034.30,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,329.00,333.10,390.50,520.80,303.70,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-55.90,-25.50,-24.70,-16.70,-47.80,
13,Employee Benefit Expenses,356.10,340.20,312.20,232.10,171.90,
14,Finance Costs,20.60,18.80,14.70,17.50,21.90,
15,Depreciation And Amortisation Expenses,98.10,80.10,65.50,53.60,50.20,
16,Other Expenses,459.10,490.50,462.20,461.10,312.50,
17,Total Expenses,1330.90,1268.70,1243.10,1337.10,812.80,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",583.10,847.40,887.60,634.10,221.50,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,583.10,847.40,887.60,634.10,221.50,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,125.10,186.30,217.30,135.30,44.80,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-20.50,-6.00,-27.90,0.00,0.20,
25,Tax For Earlier Years,4.00,0.00,0.00,4.00,0.00,
26,Total Tax Expenses,108.60,180.30,189.40,139.30,45.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,474.50,667.10,698.20,494.80,176.50,
28,Profit/Loss From Continuing Operations,474.50,667.10,698.20,494.80,176.50,
29,Profit/Loss For The Period,474.50,667.10,698.20,494.80,176.50,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),26.08,36.22,39.38,28.27,10.17,
33,Diluted EPS (Rs.),26.01,36.10,39.24,28.24,10.14,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,127.40,91.90,150.90,117.60,21.80,
42,Tax On Dividend,26.20,18.90,30.80,24.00,4.40,
43,Equity Dividend Rate (%),338.00,313.00,413.00,338.00,63.00,
