,0,1,2,3,4,5,6
0,Profit & Loss account of Pfizer (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2238.55,2151.51,2081.42,1980.15,2041.85,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,11.68,75.67,
5,Revenue From Operations [Net],2238.55,2151.51,2081.42,1968.47,1966.18,
6,Total Operating Revenues,2238.55,2151.65,2081.50,1968.51,1966.26,
7,Other Income,81.12,184.02,167.39,114.29,101.16,
8,Total Revenue,2319.67,2335.67,2248.89,2082.80,2067.42,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,334.74,345.21,343.65,302.52,387.54,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",14.35,-36.62,-90.88,27.51,-15.76,
13,Employee Benefit Expenses,361.06,364.51,323.84,314.29,303.89,
14,Finance Costs,15.11,10.85,1.29,0.42,0.96,
15,Depreciation And Amortisation Expenses,109.41,103.24,71.39,66.25,62.93,
16,Other Expenses,367.63,422.18,444.56,414.25,516.76,
17,Total Expenses,1650.95,1693.18,1588.98,1534.89,1681.02,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",668.72,642.49,659.91,547.91,386.40,
19,Exceptional Items,0.00,0.00,0.00,0.00,130.43,
20,Profit/Loss Before Tax,668.72,642.49,659.91,547.91,516.83,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,171.11,177.70,243.77,194.49,188.66,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.16,-12.91,-6.65,-8.61,
25,Tax For Earlier Years,0.00,-44.50,0.00,0.00,0.00,
26,Total Tax Expenses,171.11,133.36,230.86,187.84,180.05,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,497.61,509.13,429.05,360.07,336.78,
28,Profit/Loss From Continuing Operations,497.61,509.13,429.05,360.07,336.78,
29,Profit/Loss For The Period,497.61,509.13,429.05,360.07,336.78,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),108.77,111.28,93.78,78.70,73.61,
33,Diluted EPS (Rs.),108.77,111.28,93.78,78.70,73.61,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,124.09,110.30,110.12,82.59,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),350.00,3300.00,225.00,200.00,200.00,
