,0,1,2,3,4,5,6
0,Profit & Loss account of Shree Renuka Sugars (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4567.94,4296.86,5862.85,7864.46,5965.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,15.18,92.93,102.95,
5,Revenue From Operations [Net],4567.94,4296.86,5847.67,7771.53,5862.05,
6,Total Operating Revenues,4567.94,4296.86,5847.67,7771.53,5862.05,
7,Other Income,79.49,173.47,40.27,51.30,2.08,
8,Total Revenue,4647.42,4470.34,5887.94,7822.83,5864.13,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3675.99,3845.84,4640.35,5253.46,3943.07,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,212.39,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-131.76,-508.77,-95.24,482.84,120.88,
13,Employee Benefit Expenses,108.45,113.10,106.29,97.94,114.58,
14,Finance Costs,485.83,541.02,498.64,392.06,331.01,
15,Depreciation And Amortisation Expenses,202.78,213.40,232.16,253.23,145.79,
16,Other Expenses,677.02,439.46,531.62,442.32,146.98,
17,Total Expenses,5285.92,4799.98,6761.85,8134.72,6197.70,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-638.50,-329.64,-873.90,-311.89,-333.57,
19,Exceptional Items,298.93,-66.69,-2735.90,0.00,-97.70,
20,Profit/Loss Before Tax,-339.57,-396.33,-3609.80,-311.89,-431.27,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,0.00,0.00,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,209.02,-14.44,-627.67,-76.06,-145.99,
25,Tax For Earlier Years,2.61,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,211.63,-14.44,-627.67,-76.06,-145.99,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-551.20,-381.89,-2982.14,-235.83,-285.28,
28,Profit/Loss From Continuing Operations,-551.20,-381.89,-2982.14,-235.83,-285.28,
29,Profit/Loss For The Period,-551.20,-381.89,-2982.14,-235.83,-285.28,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-2.88,-1.99,-29.63,-2.54,-3.07,
33,Diluted EPS (Rs.),-2.88,-1.99,-29.63,-2.54,-3.07,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,2205.48,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,1737.60,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,10.47,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,72.97,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
