,0,1,2,3,4,5,6
0,Profit & Loss account of Procter and Gamble Hygiene and Health Care (in Rs. Cr.),Jun 20,Jun 19,Jun 18,Jun 17,Jun 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2998.54,2942.48,2455.22,2418.56,2552.72,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,98.76,71.04,
5,Revenue From Operations [Net],2998.54,2942.48,2455.22,2319.80,2481.68,
6,Total Operating Revenues,3001.99,2946.85,2455.29,2320.40,2484.33,
7,Other Income,44.11,53.34,24.07,77.30,87.61,
8,Total Revenue,3046.10,3000.19,2479.36,2397.70,2571.94,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1066.21,952.58,544.83,612.52,591.63,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-7.82,-37.73,61.64,-51.11,-10.71,
13,Employee Benefit Expenses,173.29,133.84,115.23,114.10,118.56,
14,Finance Costs,6.07,5.48,5.32,10.42,4.02,
15,Depreciation And Amortisation Expenses,47.88,49.78,64.96,59.74,51.69,
16,Other Expenses,1100.32,966.96,763.39,626.70,846.71,
17,Total Expenses,2452.23,2392.86,1897.59,1725.93,1935.40,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",593.87,607.33,581.77,671.77,636.54,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,593.87,607.33,581.77,671.77,636.54,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,156.70,221.85,206.46,252.26,216.36,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,7.75,-10.19,6.85,-13.22,-3.00,
25,Tax For Earlier Years,-3.66,-23.46,-6.13,0.00,0.00,
26,Total Tax Expenses,160.79,188.20,207.18,239.04,213.36,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,433.08,419.13,374.59,432.73,423.18,
28,Profit/Loss From Continuing Operations,433.08,419.13,374.59,432.73,423.18,
29,Profit/Loss For The Period,433.08,419.13,374.59,432.73,423.18,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),133.42,129.12,115.40,133.31,130.37,
33,Diluted EPS (Rs.),133.42,129.12,115.40,133.31,130.37,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,212.36,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,379.27,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,3.50,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,4.36,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,155.81,259.68,87.64,1291.94,116.86,
42,Tax On Dividend,32.03,53.40,17.84,263.04,23.79,
43,Equity Dividend Rate (%),1050.00,880.00,400.00,3890.00,360.00,
