,0,1,2,3,4,5,6
0,Profit & Loss account of GlaxoSmithKline Pharmaceuticals (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3193.73,3187.35,3089.48,2820.03,2920.79,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,24.19,91.52,
5,Revenue From Operations [Net],3193.73,3187.35,3089.48,2795.84,2829.27,
6,Total Operating Revenues,3193.73,3224.68,3128.53,2871.69,2902.99,
7,Other Income,110.19,77.56,101.48,53.52,72.01,
8,Total Revenue,3303.92,3302.24,3230.01,2925.21,2975.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,452.64,474.38,682.07,510.27,523.58,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-27.53,-35.43,25.57,-57.94,79.49,
13,Employee Benefit Expenses,614.69,628.55,537.20,523.40,483.01,
14,Finance Costs,3.53,6.34,0.55,0.19,0.25,
15,Depreciation And Amortisation Expenses,79.28,82.68,48.59,37.99,26.35,
16,Other Expenses,578.87,629.81,631.33,599.10,606.27,
17,Total Expenses,2581.59,2655.24,2571.20,2401.42,2509.65,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",722.33,646.99,658.82,523.79,465.35,
19,Exceptional Items,-172.60,-324.49,4.89,17.80,45.73,
20,Profit/Loss Before Tax,549.73,322.50,663.71,541.58,511.08,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,192.17,235.31,192.82,204.34,162.97,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-47.72,45.52,-14.74,11.33,
25,Tax For Earlier Years,0.00,24.86,0.00,0.00,0.00,
26,Total Tax Expenses,192.17,212.45,238.35,189.60,174.30,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,357.56,110.05,425.36,351.99,336.78,
28,Profit/Loss From Continuing Operations,357.56,110.05,425.36,351.99,336.78,
29,Profit/Loss For The Period,357.56,110.05,425.36,351.99,336.78,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),21.11,6.50,25.11,41.56,39.76,
33,Diluted EPS (Rs.),21.11,6.50,25.11,41.56,39.76,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,338.81,296.46,254.11,423.52,
42,Tax On Dividend,0.00,69.64,60.94,51.73,86.22,
43,Equity Dividend Rate (%),300.00,400.00,200.00,350.00,300.00,
