,0,1,2,3,4,5,6
0,Profit & Loss account of Caplin Point Laboratories (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],482.68,510.53,521.15,412.28,330.65,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],482.68,510.53,521.15,412.28,330.65,
6,Total Operating Revenues,482.68,527.83,536.91,426.57,341.55,
7,Other Income,18.62,65.97,35.40,23.31,12.51,
8,Total Revenue,501.30,593.80,572.31,449.89,354.06,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,112.48,95.73,94.04,90.22,64.47,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,14.09,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-0.57,-0.74,-2.51,-2.39,-0.23,
13,Employee Benefit Expenses,26.59,25.00,42.01,38.82,30.58,
14,Finance Costs,0.17,0.19,0.06,0.06,0.13,
15,Depreciation And Amortisation Expenses,22.44,19.65,20.84,18.99,13.26,
16,Other Expenses,47.33,57.66,69.70,65.85,41.49,
17,Total Expenses,291.36,340.67,369.65,303.83,261.48,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",209.94,253.12,202.65,146.05,92.58,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,209.94,253.12,202.65,146.05,92.58,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,53.71,55.89,54.11,40.55,19.37,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,4.35,
24,Deferred Tax,0.00,-0.40,0.38,3.19,7.24,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,53.71,55.49,54.49,43.74,22.26,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,156.23,197.64,148.17,102.31,70.32,
28,Profit/Loss From Continuing Operations,156.23,197.64,148.17,102.31,70.32,
29,Profit/Loss For The Period,156.23,197.64,148.17,102.31,70.32,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),20.65,26.13,19.60,13.64,9.30,
33,Diluted EPS (Rs.),20.45,25.95,19.50,13.57,9.30,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,2.24,5.01,2.65,1.63,
36,Indigenous Raw Materials,0.00,93.50,89.04,87.56,62.84,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,32.53,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,1.08,
43,Equity Dividend Rate (%),75.00,125.00,110.00,100.00,75.00,
