,0,1,2,3,4,5,6
0,Profit & Loss account of Esab India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],681.16,698.69,672.15,538.68,506.06,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,10.87,43.70,
5,Revenue From Operations [Net],681.16,698.69,672.15,527.81,462.36,
6,Total Operating Revenues,681.16,702.98,677.31,532.69,466.39,
7,Other Income,11.18,8.49,11.04,12.02,13.33,
8,Total Revenue,692.34,711.47,688.35,544.71,479.72,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,310.63,350.00,359.58,290.28,242.87,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",4.18,-4.00,0.78,-5.71,-1.81,
13,Employee Benefit Expenses,76.32,75.56,70.04,59.15,51.40,
14,Finance Costs,0.41,0.50,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,11.71,12.58,10.70,10.09,10.27,
16,Other Expenses,84.22,89.75,91.59,71.87,73.52,
17,Total Expenses,611.81,614.23,603.53,490.19,432.94,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",80.53,97.24,84.82,54.52,46.78,
19,Exceptional Items,0.00,0.00,-0.68,-1.88,-9.11,
20,Profit/Loss Before Tax,80.53,97.24,84.14,52.64,37.67,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,21.24,24.39,25.86,14.94,11.55,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-0.03,0.45,0.55,-0.74,
25,Tax For Earlier Years,0.00,1.47,0.24,0.00,0.00,
26,Total Tax Expenses,21.24,25.83,26.55,15.49,10.81,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,59.29,71.41,57.59,37.15,26.86,
28,Profit/Loss From Continuing Operations,59.29,71.41,57.59,37.15,26.86,
29,Profit/Loss For The Period,59.29,71.41,57.59,37.15,26.86,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),38.52,46.40,37.41,24.13,17.45,
33,Diluted EPS (Rs.),38.52,46.40,37.41,24.13,17.45,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,168.88,1.54,1.54,
42,Tax On Dividend,0.00,0.00,0.00,0.31,0.31,
43,Equity Dividend Rate (%),440.00,700.00,900.00,10.00,10.00,
