,0,1,2,3,4,5,6
0,Profit & Loss account of Galaxy Surfactants Ltd. (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1767.14,1966.95,1692.77,1570.03,1395.90,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,28.60,86.70,69.61,
5,Revenue From Operations [Net],1767.14,1966.95,1664.17,1483.33,1326.29,
6,Total Operating Revenues,1793.12,1996.36,1684.16,1502.64,1344.09,
7,Other Income,5.36,35.91,12.97,35.37,9.50,
8,Total Revenue,1798.48,2032.27,1697.13,1538.01,1353.59,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1166.64,1422.22,1230.90,1120.04,889.76,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",22.05,-0.63,-7.80,-41.70,13.16,
13,Employee Benefit Expenses,94.37,87.31,75.37,71.94,70.32,
14,Finance Costs,16.90,20.44,20.59,20.78,24.30,
15,Depreciation And Amortisation Expenses,39.94,28.70,27.51,25.05,22.96,
16,Other Expenses,219.05,208.72,172.24,147.01,153.40,
17,Total Expenses,1568.78,1777.90,1532.76,1359.24,1188.73,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",229.70,254.37,164.37,178.77,164.86,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,229.70,254.37,164.37,178.77,164.86,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,58.12,73.58,47.52,48.14,57.71,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-10.60,12.34,4.44,9.92,-0.07,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,47.52,85.92,51.96,58.06,57.64,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,182.18,168.45,112.41,120.71,107.22,
28,Profit/Loss From Continuing Operations,182.18,168.45,112.41,120.71,107.22,
29,Profit/Loss For The Period,182.18,168.45,112.41,120.71,107.22,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),51.38,47.51,31.71,34.05,30.24,
33,Diluted EPS (Rs.),51.38,47.51,31.71,34.05,30.24,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,511.13,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,378.64,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.19,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,7.77,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,60.28,42.55,10.64,14.18,31.91,
42,Tax On Dividend,12.39,8.74,2.17,2.89,6.50,
43,Equity Dividend Rate (%),140.00,80.00,70.00,60.00,60.00,
