,0,1,2,3,4,5,6
0,Profit & Loss account of Metropolis Healthcare (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],816.11,664.87,580.20,482.67,404.64,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],816.11,664.87,580.20,482.67,404.64,
6,Total Operating Revenues,816.11,665.31,581.21,482.67,404.67,
7,Other Income,48.65,29.32,20.52,15.68,24.28,
8,Total Revenue,864.76,694.63,601.73,498.35,428.94,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,212.51,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,173.74,143.77,115.36,103.72,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,156.84,147.67,136.95,109.73,94.65,
14,Finance Costs,5.78,6.56,0.52,1.16,0.35,
15,Depreciation And Amortisation Expenses,36.20,30.85,15.44,13.97,12.18,
16,Other Expenses,207.38,171.29,155.87,125.12,86.64,
17,Total Expenses,618.71,530.11,452.54,365.33,297.53,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",246.05,164.52,149.19,133.01,131.41,
19,Exceptional Items,0.00,-24.53,0.00,0.00,0.00,
20,Profit/Loss Before Tax,246.05,139.99,149.19,133.01,131.41,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,48.49,39.33,47.17,42.30,41.50,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-9.10,0.56,-3.61,1.91,
25,Tax For Earlier Years,0.00,-2.30,0.00,0.00,0.00,
26,Total Tax Expenses,48.49,27.94,47.73,38.70,43.41,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,197.56,112.05,101.46,94.32,88.00,
28,Profit/Loss From Continuing Operations,197.56,112.05,101.46,94.32,88.00,
29,Profit/Loss For The Period,197.56,112.05,101.46,94.32,88.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),38.81,22.32,20.32,19.01,17.73,
33,Diluted EPS (Rs.),38.61,22.22,20.28,18.90,17.62,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,40.14,66.54,0.00,8.64,
42,Tax On Dividend,0.00,3.72,13.68,0.00,0.00,
43,Equity Dividend Rate (%),400.00,400.00,663.00,0.00,504.00,
