,0,1,2,3,4,5,6
0,Profit & Loss account of Marico (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],6337.00,5793.00,5912.00,5150.30,4851.89,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,10.91,18.13,
5,Revenue From Operations [Net],6337.00,5793.00,5912.00,5139.39,4833.76,
6,Total Operating Revenues,6337.00,5853.00,5971.00,5170.41,4850.75,
7,Other Income,346.00,308.00,301.00,217.22,261.86,
8,Total Revenue,6683.00,6161.00,6272.00,5387.63,5112.61,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3353.00,2930.00,3463.00,3014.97,2347.14,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",56.00,138.00,-101.00,-221.62,-47.44,
13,Employee Benefit Expenses,374.00,308.00,307.00,274.27,250.92,
14,Finance Costs,22.00,33.00,24.00,7.55,12.59,
15,Depreciation And Amortisation Expenses,107.00,113.00,104.00,66.90,64.10,
16,Other Expenses,1133.00,1224.00,1183.00,1114.37,1174.14,
17,Total Expenses,5312.00,4884.00,5089.00,4329.90,3970.89,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1371.00,1277.00,1183.00,1057.73,1141.72,
19,Exceptional Items,-60.00,-19.00,0.00,-104.00,0.00,
20,Profit/Loss Before Tax,1311.00,1258.00,1183.00,953.73,1141.72,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,205.00,259.00,260.00,229.57,243.83,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-7.00,-18.00,5.93,55.50,
25,Tax For Earlier Years,0.00,0.00,-188.00,0.00,-0.31,
26,Total Tax Expenses,205.00,252.00,54.00,235.50,299.02,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1106.00,1006.00,1129.00,718.23,842.70,
28,Profit/Loss From Continuing Operations,1106.00,1006.00,1129.00,718.23,842.70,
29,Profit/Loss For The Period,1106.00,1006.00,1129.00,718.23,842.70,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),8.57,7.80,8.76,5.58,6.55,
33,Diluted EPS (Rs.),8.56,7.79,8.76,5.57,6.53,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,183.14,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,1780.81,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,1000.70,609.00,635.84,508.62,
42,Tax On Dividend,0.00,1.30,93.00,0.00,0.00,
43,Equity Dividend Rate (%),750.00,675.00,475.00,425.00,350.00,
