,0,1,2,3,4,5,6
0,Profit & Loss account of Cyient (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1379.90,1523.10,1614.90,1439.70,1292.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1379.90,1523.10,1614.90,1439.70,1292.00,
6,Total Operating Revenues,1379.90,1523.10,1614.90,1439.70,1292.00,
7,Other Income,119.80,126.70,162.10,192.30,81.60,
8,Total Revenue,1499.70,1649.80,1777.00,1632.00,1373.60,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,723.50,767.20,754.60,675.80,652.00,
14,Finance Costs,14.60,14.80,1.10,0.60,0.60,
15,Depreciation And Amortisation Expenses,96.30,99.00,50.90,50.80,54.00,
16,Other Expenses,301.90,403.40,429.20,389.10,359.90,
17,Total Expenses,1147.70,1315.50,1235.80,1116.30,1066.50,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",352.00,334.30,541.20,515.70,307.10,
19,Exceptional Items,0.00,0.00,0.00,10.30,-20.10,
20,Profit/Loss Before Tax,352.00,334.30,541.20,526.00,287.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,73.90,74.30,117.90,128.50,60.10,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,12.00,-17.40,-4.30,-10.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,73.90,86.30,100.50,124.20,50.10,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,278.10,248.00,440.70,401.80,236.90,
28,Profit/Loss From Continuing Operations,278.10,248.00,440.70,401.80,236.90,
29,Profit/Loss For The Period,278.10,248.00,440.70,401.80,236.90,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),25.29,22.56,39.07,35.69,21.05,
33,Diluted EPS (Rs.),25.27,22.56,39.01,35.54,21.03,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,263.90,113.00,157.60,74.50,
42,Tax On Dividend,0.00,54.20,13.90,32.10,0.00,
43,Equity Dividend Rate (%),340.00,300.00,300.00,260.00,210.00,
