,0,1,2,3,4,5,6
0,Profit & Loss account of Dishman Carbogen Amcis (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],208.01,512.57,510.06,441.89,408.96,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],208.01,512.57,510.06,441.89,408.96,
6,Total Operating Revenues,208.01,580.74,549.47,474.46,451.49,
7,Other Income,66.15,69.55,71.68,65.66,70.80,
8,Total Revenue,274.16,650.29,621.15,540.12,522.29,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,86.54,180.15,197.38,161.84,139.41,
11,Operating And Direct Expenses,0.00,12.29,11.80,8.32,5.08,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",21.90,19.96,-34.80,-17.74,-10.48,
13,Employee Benefit Expenses,59.40,88.87,80.27,61.67,66.76,
14,Finance Costs,34.17,47.02,47.43,35.34,39.17,
15,Depreciation And Amortisation Expenses,143.21,140.65,136.31,134.45,135.85,
16,Other Expenses,97.63,105.89,101.03,82.86,89.45,
17,Total Expenses,442.85,594.83,539.42,477.95,478.38,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-168.69,55.46,81.73,62.17,43.91,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,-168.69,55.46,81.73,62.17,43.91,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,64.12,9.30,17.01,7.52,9.58,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,7.64,8.71,17.58,10.09,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,64.12,16.94,25.72,25.10,19.67,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-232.81,38.52,56.01,37.07,24.24,
28,Profit/Loss From Continuing Operations,-232.81,38.52,56.01,37.07,24.24,
29,Profit/Loss For The Period,-232.81,38.52,56.01,37.07,24.24,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-14.85,2.46,3.47,2.30,1.50,
33,Diluted EPS (Rs.),-14.85,2.46,3.47,2.30,1.50,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,3.23,0.00,0.00,19.37,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,10.00,10.00,0.00,60.00,
