,0,1,2,3,4,5,6
0,Profit & Loss account of Hindustan Aeronautics Ltd. (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],21217.87,19820.93,18388.39,18207.15,16986.30,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,104.53,603.36,400.10,
5,Revenue From Operations [Net],21217.87,19820.93,18283.86,17603.79,16586.20,
6,Total Operating Revenues,21438.38,20008.47,18519.25,17950.20,16758.50,
7,Other Income,293.33,375.51,761.21,1043.89,1598.20,
8,Total Revenue,21731.71,20383.98,19280.46,18994.09,18356.70,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,8173.34,7356.68,7829.04,8401.49,8807.90,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",635.67,1172.01,728.77,510.85,-562.20,
13,Employee Benefit Expenses,4763.59,4295.17,4300.05,3569.19,3274.30,
14,Finance Costs,348.40,169.60,5.17,10.22,0.00,
15,Depreciation And Amortisation Expenses,997.63,1024.47,968.49,712.71,862.80,
16,Other Expenses,1624.29,1916.76,1897.99,1712.39,1688.00,
17,Total Expenses,17922.28,16641.64,15957.62,15411.51,15149.70,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3809.43,3742.34,3322.84,3582.58,3207.00,
19,Exceptional Items,118.92,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,3928.35,3742.34,3322.84,3582.58,3207.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1180.00,1586.29,1234.77,821.78,845.90,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,-209.10,
24,Deferred Tax,-84.01,-199.83,17.66,145.17,154.00,
25,Tax For Earlier Years,0.00,9.82,0.00,0.00,0.00,
26,Total Tax Expenses,1095.99,1396.28,1252.43,966.95,1209.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2832.36,2346.06,2070.41,2615.63,1998.00,
28,Profit/Loss From Continuing Operations,2832.36,2346.06,2070.41,2615.63,1998.00,
29,Profit/Loss For The Period,2832.36,2346.06,2070.41,2615.63,1998.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),84.70,70.16,58.50,72.35,42.00,
33,Diluted EPS (Rs.),84.70,70.16,58.50,72.35,42.00,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,7058.93,6513.08,6743.56,7659.25,8411.90,
36,Indigenous Raw Materials,1560.07,1321.39,1488.12,1196.51,1068.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,1111.84,662.09,1075.87,1104.06,510.00,
42,Tax On Dividend,228.54,136.09,219.02,0.00,103.80,
43,Equity Dividend Rate (%),333.00,198.00,322.00,221.00,174.00,
