,0,1,2,3,4,5,6
0,Profit & Loss account of JM Financial (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],256.55,149.68,298.71,47.28,145.03,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],256.55,149.68,298.71,47.28,145.03,
6,Total Operating Revenues,256.55,149.68,298.71,47.28,148.63,
7,Other Income,46.52,120.84,127.46,115.68,9.15,
8,Total Revenue,303.07,270.52,426.17,162.95,157.77,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,30.63,28.91,37.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,66.83,74.12,79.68,8.25,10.08,
14,Finance Costs,7.81,19.56,34.73,39.60,27.15,
15,Depreciation And Amortisation Expenses,12.18,1.86,1.87,0.67,0.38,
16,Other Expenses,26.85,31.68,34.29,7.50,8.04,
17,Total Expenses,146.62,154.81,193.52,56.02,45.66,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",156.45,115.70,232.65,106.93,112.11,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,156.45,115.70,232.65,106.93,112.11,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,32.16,6.66,21.24,0.00,0.10,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-3.11,-2.59,22.47,0.14,-0.24,
25,Tax For Earlier Years,0.09,0.33,-2.75,0.07,0.00,
26,Total Tax Expenses,29.14,4.40,40.96,0.21,-0.14,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,127.31,111.30,191.68,106.73,112.25,
28,Profit/Loss From Continuing Operations,127.31,111.30,191.68,106.73,112.25,
29,Profit/Loss For The Period,127.31,111.30,191.68,106.73,112.25,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.51,1.33,2.39,1.35,1.42,
33,Diluted EPS (Rs.),1.51,1.32,2.37,1.34,1.41,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,42.00,134.25,123.53,51.59,114.44,
42,Tax On Dividend,1.37,5.56,8.04,0.53,0.41,
43,Equity Dividend Rate (%),20.00,100.00,180.00,150.00,145.00,
