,0,1,2,3,4,5,6
0,Profit & Loss account of RITES (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2400.57,1968.97,1591.87,1426.73,1086.01,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,152.63,127.38,0.00,
5,Revenue From Operations [Net],2400.57,1968.97,1439.24,1299.35,1086.01,
6,Total Operating Revenues,2400.57,1968.97,1439.24,1299.35,1086.01,
7,Other Income,264.48,195.20,163.34,207.45,191.60,
8,Total Revenue,2665.05,2164.17,1602.58,1506.80,1277.61,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,1117.09,808.05,302.84,323.95,193.05,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,516.67,483.59,457.17,416.24,340.20,
14,Finance Costs,3.04,3.04,2.71,0.00,0.00,
15,Depreciation And Amortisation Expenses,40.93,32.18,30.18,32.11,31.91,
16,Other Expenses,164.71,160.59,316.19,246.40,196.90,
17,Total Expenses,1842.44,1487.45,1109.09,1018.70,762.06,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",822.61,676.72,493.49,488.10,515.55,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,822.61,676.72,493.49,488.10,515.55,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,189.28,247.72,178.93,155.42,158.98,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,36.94,-15.65,-22.25,1.75,17.13,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,226.22,232.07,156.68,157.17,176.11,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,596.39,444.65,336.81,330.93,339.44,
28,Profit/Loss From Continuing Operations,596.39,444.65,336.81,330.93,339.44,
29,Profit/Loss For The Period,596.39,444.65,336.81,330.93,339.44,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),23.86,22.23,16.84,16.55,16.97,
33,Diluted EPS (Rs.),23.86,22.23,16.84,16.55,16.97,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,5.47,10.34,6.01,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,330.00,175.00,70.00,55.00,77.00,
42,Tax On Dividend,66.53,43.23,29.75,29.72,15.67,
43,Equity Dividend Rate (%),160.00,128.00,55.00,67.00,136.00,
