,0,1,2,3,4,5,6
0,Profit & Loss account of Siemens (in Rs. Cr.),Sep 20,Sep 19,Sep 18,Sep 17,Sep 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],9557.60,13323.10,12292.70,11060.20,10964.20,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,333.50,420.00,
5,Revenue From Operations [Net],9557.60,13323.10,12292.70,10726.70,10544.20,
6,Total Operating Revenues,9869.40,13683.80,12725.10,11014.80,10808.90,
7,Other Income,309.90,394.60,280.00,254.70,163.90,
8,Total Revenue,10179.30,14078.40,13005.10,11269.50,10972.80,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1776.20,2955.40,2923.70,3296.80,2702.40,
11,Operating And Direct Expenses,2275.40,3175.60,2879.10,2011.80,1831.10,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",105.40,-4.20,-92.10,82.30,-161.60,
13,Employee Benefit Expenses,1540.40,1603.60,1448.70,1392.60,1452.90,
14,Finance Costs,29.20,11.40,8.20,7.70,5.90,
15,Depreciation And Amortisation Expenses,250.40,217.30,196.70,196.60,226.40,
16,Other Expenses,1018.00,1281.50,1373.90,1220.50,1201.60,
17,Total Expenses,9158.70,12436.80,11613.90,10167.90,10068.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1020.60,1641.60,1391.20,1101.60,904.80,
19,Exceptional Items,0.00,0.00,0.00,567.50,2992.30,
20,Profit/Loss Before Tax,1020.60,1641.60,1391.20,1669.10,3897.10,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,266.80,517.20,526.80,446.70,1016.70,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-3.60,37.50,-29.50,88.80,-7.60,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,263.20,554.70,497.30,535.50,1009.10,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,757.40,1086.90,893.90,1133.60,2888.00,
28,Profit/Loss From Continuing Operations,757.40,1086.90,893.90,1133.60,2888.00,
29,Profit/Loss For The Period,756.50,1086.90,893.90,1133.60,2888.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),21.24,30.52,25.10,31.84,81.10,
33,Diluted EPS (Rs.),21.24,30.52,25.10,31.84,81.10,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,1192.30,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,516.90,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,249.30,249.30,249.30,213.70,1193.00,
42,Tax On Dividend,51.20,51.20,50.70,43.50,242.90,
43,Equity Dividend Rate (%),350.00,350.00,350.00,350.00,1675.00,
