,0,1,2,3,4,5,6
0,Profit & Loss account of Godrej Agrovet (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4389.83,4976.29,4326.11,3684.38,3592.05,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,16.87,0.00,
5,Revenue From Operations [Net],4389.83,4976.29,4326.11,3667.51,3592.05,
6,Total Operating Revenues,4413.04,5118.68,4336.71,3674.86,3617.85,
7,Other Income,100.77,41.01,58.19,27.62,52.39,
8,Total Revenue,4513.81,5159.69,4394.90,3702.48,3670.24,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3179.57,3789.83,3230.44,2634.16,2634.89,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-13.10,45.74,-55.59,8.59,5.81,
13,Employee Benefit Expenses,229.11,216.21,203.10,195.16,164.70,
14,Finance Costs,36.27,23.51,21.97,31.88,68.04,
15,Depreciation And Amortisation Expenses,85.09,79.85,58.64,53.31,48.84,
16,Other Expenses,417.41,424.89,405.84,327.25,303.69,
17,Total Expenses,4161.25,4800.47,4087.41,3421.16,3409.57,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",352.56,359.22,307.49,281.32,260.67,
19,Exceptional Items,0.00,0.00,0.00,0.00,20.00,
20,Profit/Loss Before Tax,352.56,359.22,307.49,281.32,280.67,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,73.56,85.83,87.52,89.11,56.84,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-19.92,12.09,1.35,15.86,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,73.56,65.91,99.61,90.46,72.70,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,279.00,293.31,207.88,190.86,207.97,
28,Profit/Loss From Continuing Operations,279.00,293.31,207.88,190.86,207.97,
29,Profit/Loss For The Period,279.00,293.31,207.88,190.86,207.97,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),14.53,15.27,10.68,9.99,10.24,
33,Diluted EPS (Rs.),14.52,15.27,10.68,9.99,9.80,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,86.42,86.41,83.31,0.00,
42,Tax On Dividend,0.00,17.05,17.05,16.96,0.00,
43,Equity Dividend Rate (%),80.00,55.00,45.00,45.00,45.00,
