,0,1,2,3,4,5,6
0,Profit & Loss account of Chennai Petroleum Corporation (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],41899.07,48624.24,52177.43,44134.81,40585.90,
4,Less: Excise/Sevice Tax/Other Levies,0.00,11533.48,10862.83,11661.19,12915.98,
5,Revenue From Operations [Net],41899.07,37090.76,41314.60,32473.62,27669.92,
6,Total Operating Revenues,41899.07,37116.74,41338.39,32527.30,27691.53,
7,Other Income,106.88,78.82,58.73,38.76,40.05,
8,Total Revenue,42005.95,37195.56,41397.12,32566.06,27731.58,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,19864.68,35793.34,38468.11,29313.45,24255.78,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-892.06,990.41,-409.91,-606.70,105.03,
13,Employee Benefit Expenses,564.51,511.63,460.52,581.76,512.88,
14,Finance Costs,375.04,413.25,419.76,320.86,272.78,
15,Depreciation And Amortisation Expenses,467.38,522.60,453.46,344.53,340.42,
16,Other Expenses,20309.92,1083.87,1163.69,753.30,720.07,
17,Total Expenses,40729.41,40211.59,41695.14,31107.81,26366.54,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1276.54,-3016.03,-298.02,1458.24,1365.05,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1276.54,-3016.03,-298.02,1458.24,1365.05,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1038.98,0.00,0.00,366.66,308.03,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-1032.96,-84.66,178.65,27.26,
25,Tax For Earlier Years,0.00,94.51,0.00,0.00,0.00,
26,Total Tax Expenses,1038.98,-938.45,-84.66,545.31,335.29,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,237.56,-2077.58,-213.36,912.93,1029.75,
28,Profit/Loss From Continuing Operations,237.56,-2077.58,-213.36,912.93,1029.75,
29,Profit/Loss For The Period,237.56,-2077.58,-213.36,912.93,1029.75,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),15.95,-139.52,-14.33,61.31,69.15,
33,Diluted EPS (Rs.),16.00,-139.52,-14.33,61.31,69.15,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,275.49,312.71,59.56,
42,Tax On Dividend,0.00,0.00,56.63,63.66,12.13,
43,Equity Dividend Rate (%),0.00,0.00,0.00,185.00,210.00,
