,0,1,2,3,4,5,6
0,Profit & Loss account of (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],35382.02,38308.84,30541.29,24550.76,27118.25,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],35382.02,38308.84,30541.29,24550.76,27118.25,
6,Total Operating Revenues,35452.00,38395.43,30598.62,24616.03,27133.43,
7,Other Income,372.57,450.29,317.40,346.64,173.34,
8,Total Revenue,35824.57,38845.72,30916.02,24962.67,27306.77,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,30495.94,34416.95,26690.19,21416.92,25075.65,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,125.76,125.87,91.20,73.86,71.06,
14,Finance Costs,403.20,98.92,162.99,209.65,238.75,
15,Depreciation And Amortisation Expenses,776.13,411.24,411.65,369.07,321.60,
16,Other Expenses,840.83,559.16,504.88,532.98,400.47,
17,Total Expenses,32641.86,35612.14,27860.91,22602.48,26107.53,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3182.71,3233.58,3055.11,2360.19,1199.24,
19,Exceptional Items,-72.06,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,3110.65,3233.58,3055.11,2360.19,1199.24,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,860.00,789.49,659.31,512.88,190.44,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-446.95,288.66,317.95,141.64,95.54,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,413.05,1078.15,977.26,654.52,285.98,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2697.60,2155.43,2077.85,1705.67,913.26,
28,Profit/Loss From Continuing Operations,2697.60,2155.43,2077.85,1705.67,913.26,
29,Profit/Loss For The Period,2697.60,2155.43,2077.85,1705.67,913.26,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),17.98,14.37,13.85,11.37,12.18,
33,Diluted EPS (Rs.),17.98,14.37,13.85,11.37,12.18,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,25075.65,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,3.67,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,10.97,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,1500.00,1500.00,375.00,187.50,150.00,
42,Tax On Dividend,308.33,308.33,76.34,38.17,30.54,
43,Equity Dividend Rate (%),125.00,100.00,45.00,25.00,25.00,
