,0,1,2,3,4,5,6
0,Profit & Loss account of Glenmark Pharma (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],7567.93,6491.20,6131.14,6096.05,7694.83,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],7567.93,6491.20,6131.14,6096.05,7694.83,
6,Total Operating Revenues,7567.93,6712.63,6304.87,6431.88,8095.50,
7,Other Income,396.24,606.79,475.61,180.42,148.24,
8,Total Revenue,7964.17,7319.42,6780.48,6612.31,8243.74,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2678.26,2251.98,1585.85,2038.57,2242.01,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",5.24,48.77,471.81,51.85,-83.52,
13,Employee Benefit Expenses,1107.40,1072.33,969.98,1021.92,914.47,
14,Finance Costs,265.90,256.39,223.81,190.90,152.60,
15,Depreciation And Amortisation Expenses,150.82,138.54,106.28,118.20,104.93,
16,Other Expenses,1570.74,1670.08,1648.45,1683.87,1856.90,
17,Total Expenses,6094.31,5803.33,5307.48,5393.48,5454.39,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1869.87,1516.09,1473.00,1218.83,2789.35,
19,Exceptional Items,73.89,18.55,345.19,0.00,-236.45,
20,Profit/Loss Before Tax,1943.76,1534.64,1818.18,1218.83,2552.90,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,294.31,269.24,383.50,270.68,604.02,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-89.14,-53.61,-66.20,-191.74,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,294.31,180.10,329.88,204.48,412.29,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1649.45,1354.55,1488.30,1014.35,2140.61,
28,Profit/Loss From Continuing Operations,1649.45,1354.55,1488.30,1014.35,2140.61,
29,Profit/Loss For The Period,1649.45,1354.55,1622.11,1014.35,2140.61,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),58.46,48.00,57.49,35.95,75.86,
33,Diluted EPS (Rs.),58.46,48.00,57.49,35.94,75.84,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,68.03,68.03,67.92,67.95,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),250.00,250.00,200.00,200.00,200.00,
