,0,1,2,3,4,5,6
0,Profit & Loss account of Tasty Bite Eatables (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],385.31,424.64,336.09,278.55,238.71,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.25,1.50,
5,Revenue From Operations [Net],385.31,424.64,336.09,278.30,237.21,
6,Total Operating Revenues,385.31,425.77,336.93,296.07,252.27,
7,Other Income,18.98,29.06,18.23,6.79,3.07,
8,Total Revenue,404.29,454.83,355.16,302.86,255.34,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,248.09,286.30,209.83,171.36,147.25,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-4.59,-3.13,-3.98,-1.68,-0.56,
13,Employee Benefit Expenses,29.74,31.44,27.00,21.21,17.89,
14,Finance Costs,3.03,3.52,4.33,2.34,2.52,
15,Depreciation And Amortisation Expenses,17.17,16.85,12.65,10.98,9.08,
16,Other Expenses,58.28,66.51,58.26,56.09,44.96,
17,Total Expenses,351.71,401.48,308.08,261.82,221.14,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",52.58,53.35,47.08,41.04,34.20,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,52.58,53.35,47.08,41.04,34.20,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,13.23,16.25,18.43,13.49,12.38,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-3.76,-1.41,1.10,-0.18,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,13.23,12.49,17.01,14.58,12.20,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,39.34,40.86,30.06,26.46,21.99,
28,Profit/Loss From Continuing Operations,39.34,40.86,30.06,26.46,21.99,
29,Profit/Loss For The Period,39.34,40.86,30.06,26.46,21.99,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),153.32,159.24,117.16,103.10,85.71,
33,Diluted EPS (Rs.),153.32,159.24,117.16,103.10,85.71,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.62,0.62,0.62,0.62,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),20.00,20.00,20.00,20.00,20.00,
