,0,1,2,3,4,5,6
0,Profit & Loss account of Polycab India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],8736.36,8590.79,7781.43,6767.41,5933.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,143.75,544.89,
5,Revenue From Operations [Net],8736.36,8590.79,7781.43,6623.66,5388.11,
6,Total Operating Revenues,8736.36,8806.91,7910.55,6758.69,5500.21,
7,Other Income,119.72,93.46,93.52,67.13,75.42,
8,Total Revenue,8856.08,8900.37,8004.08,6825.82,5575.63,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,5698.15,5896.00,5463.42,4769.70,4161.92,
11,Operating And Direct Expenses,0.00,317.45,254.30,124.70,110.81,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",70.19,-236.87,-105.68,70.21,-219.35,
13,Employee Benefit Expenses,349.30,361.73,296.99,256.15,226.66,
14,Finance Costs,41.12,47.90,115.77,92.17,65.22,
15,Depreciation And Amortisation Expenses,174.01,159.09,140.07,131.97,127.42,
16,Other Expenses,903.81,945.95,758.90,575.65,548.42,
17,Total Expenses,7860.62,7896.91,7247.49,6259.00,5215.69,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",995.46,1003.46,756.59,566.82,359.94,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,995.46,1003.46,756.59,566.82,359.94,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,164.13,244.95,294.71,217.24,82.91,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.97,-32.20,23.25,44.72,
25,Tax For Earlier Years,0.00,-3.42,-7.36,-32.06,0.00,
26,Total Tax Expenses,164.13,242.50,255.15,208.43,127.63,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,831.33,760.95,501.44,358.39,232.31,
28,Profit/Loss From Continuing Operations,831.33,760.95,501.44,358.39,232.31,
29,Profit/Loss For The Period,831.33,760.95,501.44,358.39,232.31,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),55.79,51.28,35.51,25.38,16.45,
33,Diluted EPS (Rs.),55.57,51.10,35.51,25.38,16.45,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,148.81,0.00,14.12,14.12,
42,Tax On Dividend,0.00,30.59,0.00,2.88,2.88,
43,Equity Dividend Rate (%),100.00,70.00,30.00,10.00,10.00,
