,0,1,2,3,4,5,6
0,Profit & Loss account of Power Grid Corporation of India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],35242.13,33891.17,29752.46,25710.07,20734.79,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],35242.13,33891.17,29752.46,25710.07,20734.79,
6,Total Operating Revenues,36185.54,34119.12,29752.46,25710.07,20802.22,
7,Other Income,2132.43,1498.95,1013.86,866.63,478.96,
8,Total Revenue,38317.97,35618.07,30766.32,26576.70,21281.18,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,1959.47,1783.57,1605.89,1377.13,980.54,
14,Finance Costs,9813.62,9091.42,7590.66,6303.83,5022.97,
15,Depreciation And Amortisation Expenses,11073.18,10200.67,9091.25,7662.80,6182.76,
16,Other Expenses,2824.35,3053.43,2208.90,1733.11,1540.87,
17,Total Expenses,25670.62,24129.09,20496.70,17076.87,13727.14,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",12647.35,11488.98,10269.62,9499.83,7554.04,
19,Exceptional Items,1683.40,-2526.87,207.23,69.93,-0.05,
20,Profit/Loss Before Tax,14330.75,8962.11,10476.85,9569.76,7553.99,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,2108.83,2489.43,2203.59,1988.45,1574.81,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,1288.83,-3465.87,18.96,61.16,17.22,
25,Tax For Earlier Years,121.91,0.00,15.34,0.00,-0.02,
26,Total Tax Expenses,3519.57,-976.44,2237.89,2049.61,1592.01,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,10811.18,9938.55,8238.96,7520.15,5961.98,
28,Profit/Loss From Continuing Operations,10811.18,9938.55,8238.96,7520.15,6026.72,
29,Profit/Loss For The Period,10811.18,9938.55,8238.96,7520.15,6026.72,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),20.67,19.00,15.75,14.37,11.52,
33,Diluted EPS (Rs.),20.67,19.00,15.75,14.37,11.52,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,13.77,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,165.01,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,3118.02,4514.87,1281.74,523.15,1208.50,
42,Tax On Dividend,601.93,909.57,255.20,105.40,245.83,
43,Equity Dividend Rate (%),100.00,83.00,53.00,44.00,23.00,
