,0,1,2,3,4,5,6
0,Profit & Loss account of Future Retail (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],21324.68,21288.16,19540.53,17591.75,7138.80,
4,Less: Excise/Sevice Tax/Other Levies,1910.10,1892.05,1628.17,905.37,422.79,
5,Revenue From Operations [Net],19414.58,19396.11,17912.36,16686.38,6716.01,
6,Total Operating Revenues,20118.32,20164.90,18477.97,17075.09,6844.96,
7,Other Income,83.60,20.47,11.67,23.80,15.51,
8,Total Revenue,20201.92,20185.37,18489.64,17098.89,6860.47,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-167.89,-650.77,-681.87,-378.57,-189.74,
13,Employee Benefit Expenses,950.22,1074.41,929.95,803.44,329.28,
14,Finance Costs,993.21,223.98,175.38,204.23,49.75,
15,Depreciation And Amortisation Expenses,1040.89,100.59,53.43,32.58,36.76,
16,Other Expenses,2268.37,3272.50,2975.02,2856.01,1365.01,
17,Total Expenses,20168.08,19452.56,17874.46,16730.61,6845.92,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",33.84,732.81,615.18,368.28,14.55,
19,Exceptional Items,0.00,0.00,-603.87,0.00,0.00,
20,Profit/Loss Before Tax,33.84,732.81,11.31,368.28,14.55,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,0.00,0.00,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,0.00,0.00,0.00,0.00,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,33.84,732.81,11.31,368.28,14.55,
28,Profit/Loss From Continuing Operations,33.84,732.81,11.31,368.28,14.55,
29,Profit/Loss For The Period,33.84,732.81,11.31,368.28,14.55,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),0.67,14.58,0.23,7.81,0.66,
33,Diluted EPS (Rs.),0.65,14.58,0.23,7.81,0.66,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
