,0,1,2,3,4,5,6
0,Profit & Loss account of Orient Refractories (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],690.61,741.05,629.38,552.08,492.02,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,8.81,36.82,35.66,
5,Revenue From Operations [Net],690.61,741.05,620.57,515.27,456.36,
6,Total Operating Revenues,696.09,747.95,626.79,519.39,458.88,
7,Other Income,6.43,18.17,10.62,8.26,5.38,
8,Total Revenue,702.52,766.12,637.41,527.65,464.26,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,286.25,315.20,241.37,203.78,181.58,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-7.87,-20.64,2.40,-13.24,1.48,
13,Employee Benefit Expenses,57.58,54.43,47.27,42.53,39.37,
14,Finance Costs,0.00,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,10.96,8.63,6.83,6.31,5.91,
16,Other Expenses,106.12,120.92,105.40,82.88,80.43,
17,Total Expenses,585.82,628.60,506.56,422.33,379.61,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",116.70,137.52,130.85,105.32,84.66,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,116.70,137.52,130.85,105.32,84.66,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,30.43,44.91,46.09,35.84,28.98,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-1.12,2.59,-1.02,0.44,0.13,
25,Tax For Earlier Years,0.14,0.20,-0.05,0.13,-0.27,
26,Total Tax Expenses,29.45,47.70,45.01,36.41,28.84,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,87.25,89.83,85.83,68.91,55.82,
28,Profit/Loss From Continuing Operations,87.25,89.83,85.83,68.91,55.82,
29,Profit/Loss For The Period,87.25,89.83,85.83,68.91,55.82,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),7.26,7.48,7.14,5.74,4.65,
33,Diluted EPS (Rs.),7.26,7.48,7.14,5.74,4.65,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,40.06,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,141.52,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,1.33,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,13.02,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,30.03,30.03,30.03,17.42,17.42,
42,Tax On Dividend,6.17,6.17,6.11,3.55,3.55,
43,Equity Dividend Rate (%),250.00,250.00,250.00,250.00,145.00,
