,0,1,2,3,4,5,6
0,Profit & Loss account of Mahindra & Mahindra Financial Services (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],10097.85,8722.91,6633.47,6173.91,5853.16,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],10097.85,8722.91,6633.47,6173.91,5853.16,
6,Total Operating Revenues,10097.85,8722.91,6633.47,6173.91,5853.16,
7,Other Income,147.29,86.90,51.74,63.63,51.94,
8,Total Revenue,10245.14,8809.81,6685.20,6237.54,5905.10,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,40.94,30.48,13.28,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,1148.45,1090.12,832.47,680.90,558.81,
14,Finance Costs,4828.75,3944.56,3081.62,2857.43,2639.29,
15,Depreciation And Amortisation Expenses,118.29,60.23,44.19,46.02,40.89,
16,Other Expenses,710.48,666.78,543.66,724.00,578.40,
17,Total Expenses,8901.38,6427.37,5083.35,5617.47,4866.92,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1343.76,2382.44,1601.85,620.07,1038.18,
19,Exceptional Items,0.00,0.00,64.97,0.00,0.00,
20,Profit/Loss Before Tax,1343.76,2382.44,1666.82,620.07,1038.18,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,556.94,574.12,549.56,363.50,535.60,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-119.58,248.52,41.17,-143.67,-170.01,
25,Tax For Earlier Years,0.00,2.74,0.00,0.00,0.00,
26,Total Tax Expenses,437.36,825.38,590.73,219.83,365.59,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,906.40,1557.06,1076.09,400.23,672.60,
28,Profit/Loss From Continuing Operations,906.40,1557.06,1076.09,400.23,672.60,
29,Profit/Loss For The Period,906.40,1557.06,1076.09,400.23,672.60,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),14.74,25.33,18.52,7.09,11.92,
33,Diluted EPS (Rs.),14.71,25.28,18.49,7.04,11.83,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,293.78,160.97,0.00,227.51,
42,Tax On Dividend,0.00,0.00,0.00,0.00,43.76,
43,Equity Dividend Rate (%),0.00,325.00,200.00,120.00,200.00,
