,0,1,2,3,4,5,6
0,Profit & Loss account of Fine Organics Industries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1121.29,1026.21,1043.97,865.12,814.28,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,8.85,36.73,
5,Revenue From Operations [Net],1121.29,1026.21,1043.97,856.27,777.54,
6,Total Operating Revenues,1121.29,1026.22,1043.97,856.29,777.69,
7,Other Income,17.02,20.51,20.23,16.38,4.28,
8,Total Revenue,1138.31,1046.73,1064.20,872.67,781.97,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,715.36,636.01,647.84,548.22,502.76,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",10.82,-29.64,6.49,8.06,-4.79,
13,Employee Benefit Expenses,76.17,69.44,59.89,49.04,62.14,
14,Finance Costs,6.09,4.78,1.79,3.12,4.36,
15,Depreciation And Amortisation Expenses,46.76,34.65,17.45,20.04,23.71,
16,Other Expenses,126.83,114.34,107.39,86.39,70.67,
17,Total Expenses,982.08,829.57,840.96,715.47,659.07,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",156.24,217.16,223.24,157.20,122.90,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,156.24,217.16,223.24,157.20,122.90,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,41.31,56.09,80.00,56.50,45.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-5.44,6.97,-0.82,-1.93,
25,Tax For Earlier Years,0.00,0.00,7.26,0.18,-0.14,
26,Total Tax Expenses,41.31,50.66,94.23,55.86,42.92,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,114.93,166.50,129.01,101.34,79.97,
28,Profit/Loss From Continuing Operations,114.93,166.50,129.01,101.34,79.97,
29,Profit/Loss For The Period,114.93,166.50,129.01,101.34,79.97,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),37.49,54.31,42.08,33.05,26.08,
33,Diluted EPS (Rs.),37.49,54.31,42.08,33.05,26.08,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,33.73,21.46,23.00,0.00,
42,Tax On Dividend,0.00,6.93,4.37,4.68,0.00,
43,Equity Dividend Rate (%),220.00,140.00,140.00,140.00,450.00,
