,0,1,2,3,4,5,6
0,Profit & Loss account of Bajaj Finserv (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],779.86,423.05,241.90,153.90,242.32,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],779.86,423.05,241.90,153.90,242.32,
6,Total Operating Revenues,779.86,423.05,241.90,153.90,242.32,
7,Other Income,35.30,25.51,10.36,11.10,9.13,
8,Total Revenue,815.16,448.56,252.26,165.00,251.45,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,84.72,53.53,26.91,20.35,17.05,
14,Finance Costs,0.00,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,2.90,1.55,1.36,1.46,1.38,
16,Other Expenses,45.66,67.49,56.78,39.19,38.21,
17,Total Expenses,133.28,122.57,85.05,61.00,56.64,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",681.88,325.99,167.21,104.00,194.81,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,681.88,325.99,167.21,104.00,194.81,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,13.94,18.02,27.60,35.23,32.30,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,1.08,0.80,-2.01,-1.25,-0.62,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,15.02,18.82,25.59,33.98,31.68,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,666.86,307.17,141.62,70.02,163.13,
28,Profit/Loss From Continuing Operations,666.86,307.17,141.62,70.02,163.13,
29,Profit/Loss For The Period,666.86,307.17,141.62,70.02,163.13,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),41.90,19.30,8.90,4.40,10.30,
33,Diluted EPS (Rs.),41.90,19.30,8.90,4.40,10.30,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,119.36,27.85,27.85,0.00,27.85,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),100.00,50.00,35.00,35.00,35.00,
