,0,1,2,3,4,5,6
0,Profit & Loss account of J. K. Cement (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5397.13,4919.19,4709.55,4327.84,4097.80,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,166.96,624.29,566.77,
5,Revenue From Operations [Net],5397.13,4919.19,4542.59,3703.55,3531.04,
6,Total Operating Revenues,5463.77,4981.30,4591.21,3755.54,3560.32,
7,Other Income,85.88,79.91,127.65,99.32,49.99,
8,Total Revenue,5549.65,5061.21,4718.86,3854.87,3610.32,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,867.71,821.22,730.38,644.06,665.80,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,1080.38,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-66.53,-4.72,42.01,-9.77,8.29,
13,Employee Benefit Expenses,390.90,353.50,325.46,275.46,231.45,
14,Finance Costs,222.87,222.09,245.35,272.91,269.59,
15,Depreciation And Amortisation Expenses,214.39,194.37,186.27,176.10,156.28,
16,Other Expenses,3030.61,2979.65,2731.86,2151.44,1053.88,
17,Total Expenses,4719.49,4587.63,4262.17,3511.12,3467.18,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",830.16,473.57,456.69,343.75,143.13,
19,Exceptional Items,-178.15,0.00,-16.96,-19.32,0.00,
20,Profit/Loss Before Tax,652.01,473.57,439.73,324.43,143.13,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,171.24,103.70,94.14,70.47,30.60,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,30.60,
24,Deferred Tax,80.40,44.98,3.72,43.20,48.60,
25,Tax For Earlier Years,0.00,0.00,0.00,-0.03,-7.00,
26,Total Tax Expenses,251.64,148.68,97.85,113.65,41.59,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,400.38,324.90,341.87,210.78,101.54,
28,Profit/Loss From Continuing Operations,400.38,324.90,341.87,210.78,101.54,
29,Profit/Loss For The Period,400.38,324.90,341.87,210.78,101.54,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),51.82,45.28,48.89,30.14,14.52,
33,Diluted EPS (Rs.),51.82,45.28,48.89,30.14,14.52,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,188.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,477.80,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,5.02,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,241.34,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,135.22,69.93,55.94,27.97,27.97,
42,Tax On Dividend,27.79,14.37,11.39,5.69,5.69,
43,Equity Dividend Rate (%),75.00,100.00,100.00,80.00,40.00,
