,0,1,2,3,4,5,6
0,Profit & Loss account of Ujjivan Financial Services (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],11.00,22.00,0.00,0.00,1007.25,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],11.00,22.00,0.00,0.00,1007.25,
6,Total Operating Revenues,11.00,22.00,0.00,0.00,1007.25,
7,Other Income,10.24,8.62,7.74,23.71,20.36,
8,Total Revenue,21.24,30.62,7.74,23.71,1027.61,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,3.16,1.63,0.93,1.40,196.65,
14,Finance Costs,0.00,0.00,0.01,0.00,423.50,
15,Depreciation And Amortisation Expenses,0.02,0.02,0.01,0.00,8.02,
16,Other Expenses,7.88,5.08,3.21,0.15,102.17,
17,Total Expenses,11.06,6.73,4.16,1.54,755.62,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",10.18,23.89,3.58,22.16,271.99,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,10.18,23.89,3.58,22.16,271.99,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1.36,2.31,2.56,7.66,103.80,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.01,-0.04,-8.80,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,-0.23,
26,Total Tax Expenses,1.36,2.31,2.57,7.62,94.77,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,8.82,21.58,1.00,14.54,177.22,
28,Profit/Loss From Continuing Operations,8.82,21.58,1.00,14.54,177.22,
29,Profit/Loss For The Period,8.82,21.58,1.00,207.64,177.22,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),0.73,1.78,0.08,17.75,20.12,
33,Diluted EPS (Rs.),0.73,1.78,0.08,17.10,19.19,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,5.46,16.35,9.57,0.00,5.91,
42,Tax On Dividend,0.06,1.19,1.95,0.00,1.20,
43,Equity Dividend Rate (%),8.00,13.00,5.00,8.00,5.00,
