,0,1,2,3,4,5,6
0,Profit & Loss account of EIH (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],432.70,1350.30,1543.24,1350.28,1277.55,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.39,1.81,
5,Revenue From Operations [Net],432.70,1350.30,1543.24,1349.89,1275.74,
6,Total Operating Revenues,432.70,1350.30,1543.24,1349.89,1275.74,
7,Other Income,40.94,84.01,84.02,83.76,99.23,
8,Total Revenue,473.64,1434.31,1627.26,1433.66,1374.96,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,168.83,212.09,193.94,191.75,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,315.41,410.89,421.58,404.36,379.29,
14,Finance Costs,40.43,49.52,46.36,19.57,14.50,
15,Depreciation And Amortisation Expenses,119.96,134.20,123.01,108.97,110.49,
16,Other Expenses,321.93,545.17,587.45,532.95,512.85,
17,Total Expenses,867.71,1308.61,1390.49,1259.79,1208.89,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-394.07,125.70,236.77,173.87,166.07,
19,Exceptional Items,-48.98,-16.61,-73.07,0.00,-38.22,
20,Profit/Loss Before Tax,-443.05,109.10,163.70,173.87,127.85,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-99.92,20.99,61.03,58.97,47.95,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-36.36,-10.66,2.62,-16.63,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-99.92,-15.37,50.37,61.59,31.31,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-343.13,124.47,113.34,112.28,96.54,
28,Profit/Loss From Continuing Operations,-343.13,124.47,113.34,112.28,96.54,
29,Profit/Loss For The Period,-343.13,124.47,113.34,112.28,96.54,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-5.72,2.18,1.98,1.96,1.69,
33,Diluted EPS (Rs.),-5.72,2.18,1.98,1.96,1.69,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,51.44,51.44,0.00,
42,Tax On Dividend,0.00,0.00,10.57,5.96,0.00,
43,Equity Dividend Rate (%),0.00,0.00,45.00,45.00,45.00,
