,0,1,2,3,4,5,6
0,Profit & Loss account of Maharashtra Scooters (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],15.15,15.23,14.42,12.53,9.47,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.31,1.04,
5,Revenue From Operations [Net],15.15,15.23,14.42,12.22,8.43,
6,Total Operating Revenues,15.28,15.38,14.50,12.33,8.50,
7,Other Income,15.43,198.45,81.43,69.79,20.75,
8,Total Revenue,30.71,213.83,95.93,82.12,29.24,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,8.40,9.39,7.79,7.54,4.58,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-0.28,-1.73,-0.11,0.10,-0.70,
13,Employee Benefit Expenses,8.00,8.65,8.22,8.21,7.50,
14,Finance Costs,0.00,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,1.93,1.82,1.55,0.75,0.55,
16,Other Expenses,3.62,3.91,4.07,4.18,2.97,
17,Total Expenses,21.67,22.03,21.53,20.77,14.91,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",9.04,191.80,74.40,61.34,14.34,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,9.04,191.80,74.40,61.34,14.34,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.23,2.54,2.93,1.46,1.48,
23,Less: MAT Credit Entitlement,0.00,0.00,2.60,0.95,0.34,
24,Deferred Tax,0.00,0.10,0.60,0.18,0.13,
25,Tax For Earlier Years,0.00,0.22,0.67,-0.10,0.00,
26,Total Tax Expenses,0.23,11.86,1.60,0.59,1.27,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,8.81,179.94,72.80,60.76,13.07,
28,Profit/Loss From Continuing Operations,8.81,179.94,72.80,60.76,13.07,
29,Profit/Loss For The Period,8.81,179.94,72.80,60.76,13.07,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),7.71,157.45,63.70,53.16,11.43,
33,Diluted EPS (Rs.),7.71,157.45,63.70,53.16,11.43,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,94.86,37.71,34.29,0.00,
42,Tax On Dividend,0.00,19.50,7.75,6.98,0.00,
43,Equity Dividend Rate (%),500.00,500.00,330.00,330.00,300.00,
