,0,1,2,3,4,5,6
0,Profit & Loss account of Shoppers Stop (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1725.09,3105.10,3240.24,3960.79,3782.58,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,419.85,190.73,
5,Revenue From Operations [Net],1725.09,3105.10,3240.24,3540.93,3591.85,
6,Total Operating Revenues,1725.09,3380.98,3481.31,3591.49,3648.04,
7,Other Income,218.77,33.49,17.89,16.02,29.57,
8,Total Revenue,1943.86,3414.47,3499.19,3607.51,3677.61,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",376.73,-170.37,-725.13,24.34,33.11,
13,Employee Benefit Expenses,257.47,321.92,314.48,301.35,273.50,
14,Finance Costs,219.97,194.38,12.45,36.16,58.45,
15,Depreciation And Amortisation Expenses,384.69,439.21,135.07,111.93,115.53,
16,Other Expenses,349.18,542.01,886.35,865.11,894.64,
17,Total Expenses,2276.39,3465.13,3375.51,3527.94,3629.50,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-332.53,-50.66,123.69,79.57,48.12,
19,Exceptional Items,-22.40,-20.00,0.00,-50.41,-47.80,
20,Profit/Loss Before Tax,-354.93,-70.66,123.69,29.16,0.32,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-79.71,25.14,57.15,33.04,20.94,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,45.14,-12.22,-15.48,-0.68,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-79.71,70.28,44.93,17.56,20.25,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-275.22,-140.94,78.75,11.60,-19.94,
28,Profit/Loss From Continuing Operations,-275.22,-140.94,78.75,11.60,-19.94,
29,Profit/Loss For The Period,-275.22,-140.94,78.75,11.60,-19.94,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-29.24,-16.02,8.95,1.37,-2.39,
33,Diluted EPS (Rs.),-29.24,-16.02,8.95,1.37,-2.39,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,6.60,6.60,6.26,0.00,
42,Tax On Dividend,0.00,1.36,1.36,1.28,0.00,
43,Equity Dividend Rate (%),0.00,0.00,15.00,15.00,15.00,
