,0,1,2,3,4,5,6
0,Profit & Loss account of BASF India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],9543.18,7529.43,5998.76,5678.99,5500.55,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,139.28,445.98,
5,Revenue From Operations [Net],9543.18,7529.43,5998.76,5539.71,5054.57,
6,Total Operating Revenues,9558.34,7551.05,6025.67,5583.40,5073.41,
7,Other Income,16.52,27.66,13.34,22.93,11.51,
8,Total Revenue,9574.86,7578.71,6039.01,5606.33,5084.92,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2751.94,2638.79,3478.01,2743.83,1953.29,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-67.03,-269.91,-159.61,-41.48,-13.78,
13,Employee Benefit Expenses,344.96,360.83,376.47,351.43,321.96,
14,Finance Costs,37.57,83.40,85.11,112.96,141.64,
15,Depreciation And Amortisation Expenses,173.92,180.06,147.09,153.39,169.03,
16,Other Expenses,784.18,783.59,897.90,831.59,788.82,
17,Total Expenses,9136.99,7541.60,6093.21,5503.87,5114.40,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",437.87,37.11,-54.20,102.46,-29.48,
19,Exceptional Items,402.09,-32.46,126.06,158.57,17.01,
20,Profit/Loss Before Tax,839.96,4.65,71.86,261.03,-12.47,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,287.35,0.00,11.28,55.56,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-13.23,-17.88,-46.02,0.00,
25,Tax For Earlier Years,0.00,-0.63,-3.26,4.99,1.66,
26,Total Tax Expenses,287.35,-13.86,-9.86,14.53,1.66,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,552.61,18.51,81.72,246.50,-14.13,
28,Profit/Loss From Continuing Operations,552.61,18.51,81.72,246.50,-14.13,
29,Profit/Loss For The Period,552.61,18.51,81.72,246.50,-14.13,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),127.70,4.30,18.90,56.90,-3.30,
33,Diluted EPS (Rs.),127.70,4.30,18.90,56.90,-3.30,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,21.64,12.99,5.21,5.21,
42,Tax On Dividend,0.00,4.45,2.67,0.00,0.00,
43,Equity Dividend Rate (%),100.00,30.00,50.00,30.00,10.00,
