,0,1,2,3,4,5,6
0,Profit & Loss account of Reliance Industries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],265069.00,365202.00,401583.00,315357.00,265041.00,
4,Less: Excise/Sevice Tax/Other Levies,19402.00,29224.00,29967.00,25315.00,23016.00,
5,Revenue From Operations [Net],245667.00,335978.00,371616.00,290042.00,242025.00,
6,Total Operating Revenues,245667.00,335978.00,371616.00,290042.00,242025.00,
7,Other Income,14818.00,14541.00,8822.00,8220.00,8709.00,
8,Total Revenue,260485.00,350519.00,380438.00,298262.00,250734.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,168262.00,237342.00,265288.00,198029.00,164250.00,
11,Operating And Direct Expenses,0.00,21424.00,24839.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",610.00,77.00,-3294.00,-3232.00,-4839.00,
13,Employee Benefit Expenses,5024.00,6067.00,5834.00,4740.00,4434.00,
14,Finance Costs,15740.00,12105.00,9751.00,4656.00,2723.00,
15,Depreciation And Amortisation Expenses,9199.00,9728.00,10558.00,9580.00,8465.00,
16,Other Expenses,31441.00,14306.00,14252.00,31496.00,29763.00,
17,Total Expenses,237577.00,305958.00,333071.00,252537.00,209957.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",22908.00,44561.00,47367.00,45725.00,40777.00,
19,Exceptional Items,4304.00,-4245.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,27212.00,40316.00,47367.00,45725.00,40777.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-4732.00,7200.00,9440.00,8953.00,8333.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,2213.00,2764.00,3160.00,1019.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-4732.00,9413.00,12204.00,12113.00,9352.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,31944.00,30903.00,35163.00,33612.00,31425.00,
28,Profit/Loss From Continuing Operations,31944.00,30903.00,35163.00,33612.00,31425.00,
29,Profit/Loss For The Period,31944.00,30903.00,35163.00,33612.00,31425.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),49.66,48.75,55.48,53.08,96.90,
33,Diluted EPS (Rs.),48.90,48.75,55.47,53.04,96.73,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,3852.00,3554.00,3255.00,0.00,
42,Tax On Dividend,0.00,732.00,728.00,661.00,0.00,
43,Equity Dividend Rate (%),70.00,65.00,65.00,60.00,110.00,
