,0,1,2,3,4,5,6
0,Profit & Loss account of BSE Limited (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],378.63,379.76,433.78,331.96,260.98,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],378.63,379.76,433.78,331.96,260.98,
6,Total Operating Revenues,378.63,379.76,433.78,331.96,260.98,
7,Other Income,163.50,232.63,217.29,219.03,254.44,
8,Total Revenue,542.13,612.39,651.07,550.99,515.42,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,93.90,84.79,74.16,76.11,58.70,
14,Finance Costs,0.00,0.00,0.03,0.10,0.16,
15,Depreciation And Amortisation Expenses,43.55,44.02,39.26,47.66,257.42,
16,Other Expenses,321.04,269.65,239.09,227.50,-2.39,
17,Total Expenses,458.49,398.46,352.54,351.37,313.89,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",83.64,213.93,298.53,199.62,201.53,
19,Exceptional Items,91.58,4.57,315.56,3.64,-73.27,
20,Profit/Loss Before Tax,175.22,218.50,614.09,203.26,128.26,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,31.77,37.13,103.85,20.56,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-30.22,-13.07,-53.71,-8.13,-4.60,
25,Tax For Earlier Years,0.00,-6.61,0.00,-7.81,0.00,
26,Total Tax Expenses,1.55,17.45,50.14,4.62,-4.60,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,173.67,201.05,563.95,198.64,132.86,
28,Profit/Loss From Continuing Operations,173.67,201.05,563.95,198.64,132.86,
29,Profit/Loss For The Period,173.67,201.05,563.95,198.64,132.86,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),35.37,38.08,103.40,36.92,12.37,
33,Diluted EPS (Rs.),35.37,38.08,103.40,36.92,12.37,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,131.42,189.24,152.79,70.96,92.80,
42,Tax On Dividend,27.01,38.90,31.11,14.45,36.85,
43,Equity Dividend Rate (%),850.00,1500.00,1800.00,1400.00,750.00,
