,0,1,2,3,4,5,6
0,Profit & Loss account of Solar Industries India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1584.40,1457.67,1610.23,1262.62,1210.20,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,32.08,115.91,
5,Revenue From Operations [Net],1584.40,1457.67,1610.23,1230.54,1094.29,
6,Total Operating Revenues,1584.40,1511.54,1663.22,1273.27,1137.31,
7,Other Income,25.64,35.35,21.22,18.23,13.38,
8,Total Revenue,1610.04,1546.89,1684.44,1291.50,1150.69,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,918.71,872.12,968.99,750.02,678.57,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-17.47,-13.95,13.92,-19.46,-1.79,
13,Employee Benefit Expenses,95.98,94.10,91.12,69.00,54.35,
14,Finance Costs,6.52,12.17,11.92,14.23,13.79,
15,Depreciation And Amortisation Expenses,37.98,33.96,28.93,26.09,19.28,
16,Other Expenses,192.94,193.78,183.25,154.81,113.27,
17,Total Expenses,1356.82,1294.45,1390.90,1086.08,953.54,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",253.22,252.44,293.54,205.42,197.15,
19,Exceptional Items,0.00,0.00,-6.05,0.00,0.00,
20,Profit/Loss Before Tax,253.22,252.44,287.49,205.42,197.15,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,64.15,57.59,88.77,57.01,54.69,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-18.55,9.36,14.15,9.88,
25,Tax For Earlier Years,0.00,0.00,-2.11,0.00,0.00,
26,Total Tax Expenses,64.15,39.04,96.02,71.16,64.57,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,189.07,213.40,191.47,134.26,132.58,
28,Profit/Loss From Continuing Operations,189.07,213.40,191.47,134.26,132.58,
29,Profit/Loss For The Period,189.07,213.40,191.47,134.26,132.58,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),20.89,23.58,21.16,14.84,14.60,
33,Diluted EPS (Rs.),20.89,23.58,21.16,14.84,14.60,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,63.34,54.29,27.15,18.10,
42,Tax On Dividend,0.00,13.02,11.16,5.52,3.68,
43,Equity Dividend Rate (%),300.00,300.00,350.00,300.00,250.00,
