,0,1,2,3,4,5,6
0,Profit & Loss account of Dr Reddys Laboratories (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],13329.30,11803.00,10572.90,9302.60,9628.10,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],13329.30,11803.00,10572.90,9302.60,9628.10,
6,Total Operating Revenues,13349.10,11850.40,10625.50,9359.30,9719.80,
7,Other Income,815.70,743.20,238.40,204.00,591.20,
8,Total Revenue,14164.80,12593.60,10863.90,9563.30,10311.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3266.30,2556.50,2103.20,2011.00,1904.60,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-395.60,-99.90,66.00,-51.60,1.90,
13,Employee Benefit Expenses,2270.10,2030.20,1931.90,1843.00,1803.30,
14,Finance Costs,46.70,47.80,56.80,62.80,57.20,
15,Depreciation And Amortisation Expenses,835.00,789.20,780.60,774.10,735.10,
16,Other Expenses,3833.80,3376.80,3356.10,3555.40,3592.90,
17,Total Expenses,11108.60,9817.80,9163.20,8866.30,8766.50,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3056.20,2775.80,1700.70,697.00,1544.50,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,3056.20,2775.80,1700.70,697.00,1544.50,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,869.80,483.90,281.80,138.10,182.60,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-645.80,141.60,-8.00,-22.20,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,869.80,-161.90,423.40,130.10,160.40,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2186.40,2937.70,1277.30,566.90,1384.10,
28,Profit/Loss From Continuing Operations,2186.40,2937.70,1277.30,566.90,1384.10,
29,Profit/Loss For The Period,2186.40,2937.70,1277.30,566.90,1384.10,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),131.84,177.23,76.98,34.19,83.05,
33,Diluted EPS (Rs.),131.46,176.88,76.85,34.12,82.88,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,391.40,332.00,399.20,335.30,
42,Tax On Dividend,0.00,0.00,68.20,0.00,0.00,
43,Equity Dividend Rate (%),500.00,500.00,400.00,400.00,400.00,
