,0,1,2,3,4,5,6
0,Profit & Loss account of National Fertilizers (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],13135.36,3928.63,2993.74,2685.21,2418.41,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,11.82,43.28,36.67,
5,Revenue From Operations [Net],13135.36,3928.63,2981.92,2641.93,2381.74,
6,Total Operating Revenues,13135.36,12245.24,8916.47,7600.08,7765.88,
7,Other Income,56.50,55.81,96.34,44.59,46.33,
8,Total Revenue,13191.86,12301.05,9012.81,7644.67,7812.21,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,4577.13,4738.34,3399.15,3015.06,6061.52,
11,Operating And Direct Expenses,0.00,3991.66,3083.79,2840.10,435.81,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",413.10,-1019.05,6.70,-49.57,-246.30,
13,Employee Benefit Expenses,599.32,556.01,725.13,488.08,465.98,
14,Finance Costs,405.47,316.36,189.89,189.84,227.88,
15,Depreciation And Amortisation Expenses,374.43,101.14,73.30,85.17,80.03,
16,Other Expenses,4423.25,188.42,174.84,172.08,245.93,
17,Total Expenses,13055.72,11837.68,8677.98,7319.79,7528.72,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",136.14,463.37,334.83,324.88,283.49,
19,Exceptional Items,-388.85,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,-252.71,463.37,334.83,324.88,283.49,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,8.51,154.10,80.42,76.71,62.09,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,70.94,
24,Deferred Tax,-89.05,10.82,41.64,40.01,95.91,
25,Tax For Earlier Years,-1.16,0.00,0.00,0.00,-0.66,
26,Total Tax Expenses,-81.70,164.92,122.06,116.72,86.40,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-171.01,298.45,212.77,208.16,197.09,
28,Profit/Loss From Continuing Operations,-171.01,298.45,212.77,208.16,197.09,
29,Profit/Loss For The Period,-171.01,298.45,212.77,208.16,197.09,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-3.49,6.08,4.34,4.24,4.02,
33,Diluted EPS (Rs.),-3.49,6.08,4.34,4.24,4.02,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,3464.16,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,1.12,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,43.85,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,101.72,64.46,50.19,71.44,59.36,
42,Tax On Dividend,0.00,0.00,0.00,0.00,12.08,
43,Equity Dividend Rate (%),10.00,19.00,0.00,9.00,12.00,
