,0,1,2,3,4,5,6
0,Profit & Loss account of Blue Dart Express (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3279.70,3166.39,3165.46,2790.85,2680.87,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],3279.70,3166.39,3165.46,2790.85,2680.87,
6,Total Operating Revenues,3279.70,3166.39,3165.46,2790.85,2680.87,
7,Other Income,12.66,14.01,18.21,22.54,27.82,
8,Total Revenue,3292.36,3180.40,3183.67,2813.39,2708.69,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,2161.06,2109.10,1779.91,1677.94,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,566.83,574.00,550.09,449.85,426.35,
14,Finance Costs,31.72,32.14,15.35,25.59,31.25,
15,Depreciation And Amortisation Expenses,200.67,152.80,47.96,44.98,43.93,
16,Other Expenses,2336.24,243.49,332.82,301.28,312.16,
17,Total Expenses,3135.46,3163.49,3055.32,2601.61,2491.63,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",156.90,16.91,128.35,211.78,217.06,
19,Exceptional Items,-25.85,-64.11,0.00,0.00,0.00,
20,Profit/Loss Before Tax,131.05,-47.20,128.35,211.78,217.06,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,34.74,0.00,48.59,79.96,78.50,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-8.91,-5.98,-6.77,-1.01,
25,Tax For Earlier Years,0.00,0.00,-1.86,-3.51,0.00,
26,Total Tax Expenses,34.74,-8.91,40.75,69.68,77.49,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,96.31,-38.29,87.60,142.10,139.57,
28,Profit/Loss From Continuing Operations,96.31,-38.29,87.60,142.10,139.57,
29,Profit/Loss For The Period,96.31,-38.29,87.60,142.10,139.57,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),40.59,-16.14,36.92,59.89,58.82,
33,Diluted EPS (Rs.),40.59,-16.14,36.92,59.89,58.82,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,29.66,29.66,35.59,71.18,
42,Tax On Dividend,0.00,6.10,6.10,7.25,14.50,
43,Equity Dividend Rate (%),150.00,0.00,125.00,125.00,150.00,
