,0,1,2,3,4,5,6
0,Profit & Loss account of Tata Elxsi (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1826.16,1609.86,1596.93,1386.30,1237.31,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1826.16,1609.86,1596.93,1386.30,1237.31,
6,Total Operating Revenues,1826.16,1609.86,1596.93,1386.30,1237.31,
7,Other Income,39.77,58.41,43.46,43.25,-5.41,
8,Total Revenue,1865.92,1668.27,1640.39,1429.54,1231.90,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",1.65,-0.05,-1.66,0.00,0.00,
13,Employee Benefit Expenses,1024.52,950.87,842.58,748.74,665.68,
14,Finance Costs,5.93,5.56,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,44.38,43.41,25.10,25.35,26.92,
16,Other Expenses,192.18,234.91,240.42,214.25,198.54,
17,Total Expenses,1354.06,1315.83,1206.99,1065.64,967.64,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",511.87,352.44,433.40,363.91,264.26,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,511.87,352.44,433.40,363.91,264.26,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,143.74,95.13,143.68,125.08,90.17,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,1.21,-0.25,-1.21,-0.70,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,143.74,96.34,143.43,123.87,89.47,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,368.12,256.10,289.97,240.04,174.78,
28,Profit/Loss From Continuing Operations,368.12,256.10,289.97,240.04,174.78,
29,Profit/Loss For The Period,368.12,256.10,289.97,240.04,174.78,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),59.11,41.12,46.56,38.54,56.13,
33,Diluted EPS (Rs.),59.11,41.12,46.56,38.54,56.13,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,101.35,82.59,59.96,52.47,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),480.00,165.00,135.00,110.00,160.00,
