,0,1,2,3,4,5,6
0,Profit & Loss account of Maruti Suzuki India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],66562.10,71690.40,83026.50,80336.50,76140.80,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,2231.70,9231.40,
5,Revenue From Operations [Net],66562.10,71690.40,83026.50,78104.80,66909.40,
6,Total Operating Revenues,70332.50,75610.60,86020.30,79762.70,68034.80,
7,Other Income,3004.30,3420.80,2561.00,2045.50,2300.10,
8,Total Revenue,73336.80,79031.40,88581.30,81808.20,70334.90,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,33296.90,34636.60,45023.90,44941.30,42629.60,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",273.10,-238.10,210.80,40.70,-380.10,
13,Employee Benefit Expenses,3402.90,3383.90,3254.90,2833.80,2331.00,
14,Finance Costs,100.80,132.90,75.80,345.70,89.40,
15,Depreciation And Amortisation Expenses,3031.50,3525.70,3018.90,2757.90,2602.10,
16,Other Expenses,10825.00,11889.20,11634.00,9991.50,8724.10,
17,Total Expenses,68177.40,71966.60,78115.70,70804.80,60374.60,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",5159.40,7064.80,10465.60,11003.40,9960.30,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,5159.40,7064.80,10465.60,11003.40,9960.30,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,929.70,1374.80,2932.30,3349.50,2335.60,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,39.40,32.70,-67.90,274.50,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,929.70,1414.20,2965.00,3281.60,2610.10,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,4229.70,5650.60,7500.60,7721.80,7350.20,
28,Profit/Loss From Continuing Operations,4229.70,5650.60,7500.60,7721.80,7350.20,
29,Profit/Loss For The Period,4229.70,5650.60,7500.60,7721.80,7350.20,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),140.02,187.06,248.30,255.62,243.32,
33,Diluted EPS (Rs.),140.02,187.06,248.30,255.62,242.91,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,2019.30,2948.90,2996.50,3322.10,
36,Indigenous Raw Materials,0.00,32617.30,42075.00,41944.80,39307.50,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,60.70,76.10,69.60,67.20,
39,Indigenous Stores And Spares,0.00,266.40,428.50,435.60,425.60,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,2416.60,2416.60,2265.60,1057.30,
42,Tax On Dividend,0.00,496.80,496.80,461.20,215.20,
43,Equity Dividend Rate (%),0.00,1200.00,1600.00,1600.00,1500.00,
