,0,1,2,3,4,5,6
0,Profit & Loss account of Emami (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2582.28,2342.07,2449.25,2323.44,2338.41,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,10.28,39.57,
5,Revenue From Operations [Net],2582.28,2342.07,2449.25,2313.17,2298.83,
6,Total Operating Revenues,2582.28,2389.92,2483.27,2353.99,2301.71,
7,Other Income,104.05,94.09,42.63,28.28,45.19,
8,Total Revenue,2686.33,2484.01,2525.89,2382.27,2346.90,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,679.82,710.45,743.03,629.15,607.38,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-8.16,-3.56,-14.47,-10.48,-13.20,
13,Employee Benefit Expenses,266.75,255.70,237.29,215.94,194.96,
14,Finance Costs,12.01,18.90,19.29,33.17,57.62,
15,Depreciation And Amortisation Expenses,361.14,326.10,318.04,305.31,304.67,
16,Other Expenses,626.26,735.95,669.51,660.51,609.51,
17,Total Expenses,2112.11,2142.90,2119.60,1993.03,1924.99,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",574.22,341.11,406.29,389.24,421.91,
19,Exceptional Items,0.00,-3.26,-9.80,0.00,0.00,
20,Profit/Loss Before Tax,574.22,337.86,396.50,389.24,421.91,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,99.09,64.27,86.37,65.65,75.24,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,-14.00,14.00,
24,Deferred Tax,0.00,-15.53,4.88,0.07,13.63,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.68,
26,Total Tax Expenses,99.09,48.74,91.25,79.72,75.54,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,475.13,289.12,305.24,309.52,346.37,
28,Profit/Loss From Continuing Operations,475.13,289.12,305.24,309.52,346.37,
29,Profit/Loss For The Period,475.13,289.12,305.24,309.52,346.37,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.68,6.37,6.72,13.64,15.26,
33,Diluted EPS (Rs.),10.68,6.37,6.72,13.64,15.26,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,363.15,158.88,119.16,198.60,
42,Tax On Dividend,0.00,74.65,31.34,22.98,36.83,
43,Equity Dividend Rate (%),800.00,400.00,400.00,700.00,700.00,
