,0,1,2,3,4,5,6
0,Profit & Loss account of Thyrocare Technologies (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],474.27,394.59,367.42,326.32,288.79,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],474.27,394.59,367.42,326.32,288.79,
6,Total Operating Revenues,474.27,400.00,370.28,331.79,297.53,
7,Other Income,12.28,10.48,13.66,23.64,11.41,
8,Total Revenue,486.55,410.48,383.94,355.43,308.94,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,159.18,110.17,103.25,88.07,75.75,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.28,-0.08,-0.26,0.37,-0.36,
13,Employee Benefit Expenses,56.79,45.75,40.51,32.49,30.22,
14,Finance Costs,0.66,1.32,0.47,0.40,0.26,
15,Depreciation And Amortisation Expenses,21.08,19.54,14.47,12.08,11.69,
16,Other Expenses,86.19,75.20,76.31,69.45,74.64,
17,Total Expenses,325.27,254.15,237.08,205.27,194.76,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",161.28,156.33,146.86,150.16,114.18,
19,Exceptional Items,0.00,-44.33,0.00,-2.19,-27.43,
20,Profit/Loss Before Tax,161.28,112.00,146.86,147.96,86.74,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,41.51,42.74,52.90,52.37,40.30,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-10.06,-1.27,-0.44,-0.23,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,41.51,32.68,51.63,51.93,40.08,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,119.77,79.32,95.23,96.04,46.67,
28,Profit/Loss From Continuing Operations,119.77,79.32,95.23,96.04,46.67,
29,Profit/Loss For The Period,119.77,79.32,95.23,96.04,46.67,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),22.66,15.02,17.84,17.91,8.69,
33,Diluted EPS (Rs.),22.62,14.99,17.80,17.85,8.69,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,132.00,26.87,53.72,40.29,
42,Tax On Dividend,0.00,27.03,5.53,11.01,8.20,
43,Equity Dividend Rate (%),250.00,50.00,200.00,100.00,100.00,
