,0,1,2,3,4,5,6
0,Profit & Loss account of Lakshmi Machine Works (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1689.65,1508.64,2546.20,2488.60,2355.88,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1689.65,1508.64,2546.20,2488.60,2355.88,
6,Total Operating Revenues,1689.65,1570.10,2635.90,2558.90,2432.26,
7,Other Income,79.20,93.63,106.09,108.38,90.60,
8,Total Revenue,1768.85,1663.73,2741.98,2667.29,2522.86,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1041.21,925.13,1584.26,1566.42,1513.26,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-4.77,12.90,-15.04,6.88,6.81,
13,Employee Benefit Expenses,229.84,230.64,266.21,259.80,240.75,
14,Finance Costs,0.08,0.42,0.99,0.66,0.38,
15,Depreciation And Amortisation Expenses,51.56,50.26,49.83,70.80,74.73,
16,Other Expenses,354.63,377.88,532.06,459.58,415.92,
17,Total Expenses,1672.54,1597.23,2418.31,2364.14,2251.85,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",96.31,66.50,323.67,303.15,271.01,
19,Exceptional Items,-22.12,-2.10,-37.17,-4.03,-4.70,
20,Profit/Loss Before Tax,74.20,64.41,286.50,299.12,266.31,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,26.74,11.50,86.00,85.00,73.00,
23,Less: MAT Credit Entitlement,0.00,11.50,0.00,0.00,0.00,
24,Deferred Tax,0.00,19.41,5.72,2.70,0.65,
25,Tax For Earlier Years,0.00,0.00,5.50,0.00,2.05,
26,Total Tax Expenses,26.74,19.41,97.22,87.70,75.71,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,47.46,45.00,189.28,211.42,190.60,
28,Profit/Loss From Continuing Operations,47.46,45.00,189.28,211.42,190.60,
29,Profit/Loss For The Period,47.46,45.00,189.28,211.42,190.60,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),44.43,42.12,174.15,192.98,170.26,
33,Diluted EPS (Rs.),44.43,42.12,174.15,192.98,170.26,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,37.39,43.82,38.34,45.07,
42,Tax On Dividend,0.00,7.69,9.01,7.81,9.18,
43,Equity Dividend Rate (%),100.00,100.00,350.00,400.00,350.00,
