,0,1,2,3,4,5,6
0,Profit & Loss account of Raymond (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1752.41,3156.71,3241.12,2980.86,2785.07,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1752.41,3156.71,3241.12,2980.86,2785.07,
6,Total Operating Revenues,1752.41,3186.39,3276.39,3011.56,2822.18,
7,Other Income,139.07,128.26,164.14,125.23,128.76,
8,Total Revenue,1891.48,3314.64,3440.52,3136.79,2950.95,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,244.54,664.24,713.35,645.05,570.49,
11,Operating And Direct Expenses,0.00,574.49,506.59,518.93,409.83,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",272.60,-225.33,-114.90,-236.39,-28.67,
13,Employee Benefit Expenses,321.28,477.43,463.86,423.01,374.60,
14,Finance Costs,170.17,194.49,174.75,147.45,144.36,
15,Depreciation And Amortisation Expenses,145.04,155.32,108.59,95.71,90.37,
16,Other Expenses,608.43,608.61,652.81,626.97,641.98,
17,Total Expenses,2067.97,3281.38,3321.91,3045.33,2897.92,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-176.49,33.26,118.61,91.45,53.03,
19,Exceptional Items,0.00,36.63,-24.37,50.02,-5.93,
20,Profit/Loss Before Tax,-176.49,69.89,94.24,141.47,47.09,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-58.00,13.63,24.83,30.47,9.45,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-38.05,-4.41,12.93,3.66,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.15,
26,Total Tax Expenses,-58.00,-24.42,20.42,43.40,13.27,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-118.49,94.32,73.82,98.07,33.83,
28,Profit/Loss From Continuing Operations,-118.49,94.32,73.82,98.07,33.83,
29,Profit/Loss For The Period,-118.49,94.32,73.82,98.07,33.83,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-17.80,15.12,12.03,15.98,5.51,
33,Diluted EPS (Rs.),-17.80,14.98,12.03,15.98,5.51,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,18.41,7.67,18.41,
42,Tax On Dividend,0.00,3.79,3.79,1.56,3.75,
43,Equity Dividend Rate (%),0.00,0.00,30.00,30.00,13.00,
