,0,1,2,3,4,5,6
0,Profit & Loss account of Info Edge India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1272.70,1098.26,915.49,802.11,723.48,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1272.70,1098.26,915.49,802.11,723.48,
6,Total Operating Revenues,1272.70,1098.26,915.49,802.11,723.48,
7,Other Income,87.62,111.15,97.09,62.52,82.81,
8,Total Revenue,1360.31,1209.41,1012.58,864.63,806.29,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,23.40,22.06,14.32,17.26,22.97,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,539.57,458.64,393.06,375.16,320.53,
14,Finance Costs,6.69,0.08,0.08,0.10,0.08,
15,Depreciation And Amortisation Expenses,41.38,20.38,21.55,24.06,20.96,
16,Other Expenses,306.99,276.22,210.80,182.20,222.13,
17,Total Expenses,918.03,777.38,639.81,598.77,586.67,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",442.28,432.03,372.77,265.86,219.62,
19,Exceptional Items,-123.30,-33.41,-91.34,-3.98,-11.46,
20,Profit/Loss Before Tax,318.99,398.62,281.43,261.87,208.16,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,105.23,122.61,105.41,77.06,66.16,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,8.09,-5.69,-6.34,19.72,0.42,
25,Tax For Earlier Years,0.00,0.00,0.00,-39.31,0.00,
26,Total Tax Expenses,113.32,116.92,99.07,57.47,66.58,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,205.67,281.70,182.37,204.40,141.58,
28,Profit/Loss From Continuing Operations,205.67,281.70,182.37,204.40,141.58,
29,Profit/Loss For The Period,205.67,281.70,182.37,204.40,141.58,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),16.85,23.12,15.04,16.91,11.76,
33,Diluted EPS (Rs.),16.75,22.93,14.92,16.81,11.67,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,97.75,67.02,66.74,36.28,36.26,
42,Tax On Dividend,19.86,13.80,13.60,7.40,7.40,
43,Equity Dividend Rate (%),60.00,60.00,55.00,45.00,30.00,
