,0,1,2,3,4,5,6
0,Profit & Loss account of Hindustan Unilever (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],45311.00,38273.00,37660.00,34619.00,33895.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,693.00,2597.00,
5,Revenue From Operations [Net],45311.00,38273.00,37660.00,33926.00,31298.00,
6,Total Operating Revenues,45996.00,38785.00,38224.00,34525.00,31890.00,
7,Other Income,513.00,733.00,664.00,569.00,526.00,
8,Total Revenue,46509.00,39518.00,38888.00,35094.00,32416.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,14951.00,11572.00,13240.00,12491.00,11363.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-391.00,-121.00,12.00,-71.00,156.00,
13,Employee Benefit Expenses,2229.00,1691.00,1747.00,1745.00,1620.00,
14,Finance Costs,108.00,106.00,28.00,20.00,22.00,
15,Depreciation And Amortisation Expenses,1012.00,938.00,524.00,478.00,396.00,
16,Other Expenses,10766.00,9701.00,9880.00,9272.00,8538.00,
17,Total Expenses,35792.00,30229.00,30139.00,27747.00,26261.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",10717.00,9289.00,8749.00,7347.00,6155.00,
19,Exceptional Items,-227.00,-197.00,-227.00,-62.00,241.00,
20,Profit/Loss Before Tax,10490.00,9092.00,8522.00,7285.00,6396.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,2458.00,2202.00,2565.00,2148.00,1865.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,78.00,152.00,-79.00,-100.00,41.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,2536.00,2354.00,2486.00,2048.00,1906.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,7954.00,6738.00,6036.00,5237.00,4490.00,
28,Profit/Loss From Continuing Operations,7954.00,6738.00,6036.00,5237.00,4490.00,
29,Profit/Loss For The Period,7954.00,6738.00,6036.00,5237.00,4490.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),33.85,31.13,27.89,24.20,20.75,
33,Diluted EPS (Rs.),33.85,31.12,27.88,24.19,20.74,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,8811.00,5196.00,4546.00,3896.00,3571.00,
42,Tax On Dividend,0.00,1048.00,913.00,755.00,693.00,
43,Equity Dividend Rate (%),3100.00,3450.00,2200.00,2000.00,1700.00,
