,0,1,2,3,4,5,6
0,Profit & Loss account of SRF (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],6887.49,6186.54,6057.69,4603.87,4118.71,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,95.83,314.79,
5,Revenue From Operations [Net],6887.49,6186.54,6057.69,4508.04,3803.92,
6,Total Operating Revenues,6988.32,6330.84,6205.59,4582.10,3883.03,
7,Other Income,63.30,53.29,42.13,103.80,46.11,
8,Total Revenue,7051.62,6384.13,6247.72,4685.90,3929.14,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3278.50,3198.85,3437.30,2412.64,1839.17,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-28.21,-95.74,-67.48,-34.78,-8.95,
13,Employee Benefit Expenses,534.13,487.08,413.83,377.84,341.90,
14,Finance Costs,111.21,182.11,173.78,97.97,77.53,
15,Depreciation And Amortisation Expenses,383.60,353.21,325.12,278.11,241.98,
16,Other Expenses,1401.93,1386.74,1247.71,994.08,840.10,
17,Total Expenses,5741.65,5603.65,5578.68,4173.26,3381.07,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1309.97,780.48,669.04,512.64,548.07,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1309.97,780.48,669.04,512.64,548.07,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,384.91,104.26,139.83,107.06,116.49,
23,Less: MAT Credit Entitlement,0.00,36.73,87.11,88.91,58.89,
24,Deferred Tax,0.00,-80.64,114.80,88.83,71.65,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,384.91,-13.11,167.52,106.98,129.25,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,925.06,793.59,501.52,405.66,418.82,
28,Profit/Loss From Continuing Operations,925.06,793.59,501.52,405.66,418.82,
29,Profit/Loss For The Period,925.06,974.18,517.18,405.66,418.82,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),158.72,169.48,90.01,70.65,72.94,
33,Diluted EPS (Rs.),158.72,169.48,90.01,70.65,72.94,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,80.47,68.98,68.90,68.90,
42,Tax On Dividend,0.00,16.54,14.17,14.03,14.03,
43,Equity Dividend Rate (%),240.00,140.00,120.00,120.00,120.00,
