,0,1,2,3,4,5,6
0,Profit & Loss account of Power Finance Corporation (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],33362.90,28748.73,25975.85,26586.42,27355.27,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],33362.90,28748.73,25975.85,26586.42,27355.27,
6,Total Operating Revenues,33362.90,28748.73,25975.85,26907.53,27473.65,
7,Other Income,8.16,17.58,4.40,111.04,90.66,
8,Total Revenue,33371.06,28766.31,25980.25,27018.57,27564.31,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,1945.13,445.36,414.87,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,193.82,173.57,176.64,114.97,90.37,
14,Finance Costs,21853.19,18987.60,16955.89,16432.69,16473.81,
15,Depreciation And Amortisation Expenses,9.10,6.14,6.41,5.56,6.17,
16,Other Expenses,186.06,209.33,190.32,260.52,229.85,
17,Total Expenses,25178.52,18950.52,20135.14,21907.31,18505.78,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",8192.54,9815.79,5845.11,5111.26,9058.53,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,8192.54,9815.79,5845.11,5111.26,9058.53,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1406.73,2346.50,2434.68,3074.39,2822.26,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,1112.92,515.15,-975.27,-90.90,112.81,
25,Tax For Earlier Years,17.75,1.22,-1.07,-0.09,12.11,
26,Total Tax Expenses,2537.40,2862.87,1458.34,2983.40,2947.18,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,5655.14,6952.92,4386.77,2127.86,6111.35,
28,Profit/Loss From Continuing Operations,5655.14,6952.92,4386.77,2126.39,6113.48,
29,Profit/Loss For The Period,5655.14,6952.92,4386.77,2126.39,6113.48,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),21.42,26.34,16.62,8.05,46.31,
33,Diluted EPS (Rs.),21.42,26.34,16.62,8.05,46.31,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,2508.08,0.00,2059.26,1320.04,1834.86,
42,Tax On Dividend,264.79,0.00,404.41,268.73,372.86,
43,Equity Dividend Rate (%),95.00,0.00,78.00,50.00,139.00,
